MOM1617,MOM819,MOM1819,MOMF,finalvaluebo,finalvalueba,bowlerf,batsmanf,player,bowlF,batF
0.0,0.047619047619047616,0.0,0.021739130434782608,0.0,0.055500271363418015,0.0,0.05550027136341802,MS Bisla,0.002173913043478261,0.05212415727055448
0.0,0.047619047619047616,0.0,0.021739130434782608,0.413371186062932,0.035111352198378104,0.413371186062932,0.035111352198378104,MS Gony,0.37420798050011705,0.03377413002201856
0.0,0.09523809523809523,0.0,0.043478260869565216,0.0,0.049931326226145094,0.0,0.04993132622614509,MV Boucher,0.004347826086956522,0.04928601969048711
0.0,0.14285714285714285,0.0,0.06521739130434782,0.3061488841447185,0.40137259201619313,0.3061488841447185,0.4013725920161931,Mandeep Singh,0.2820557348606815,0.3677570719450086
0.0,0.047619047619047616,0.0,0.021739130434782608,0.0,0.19757561322376427,0.0,0.19757561322376427,NV Ojha,0.002173913043478261,0.1799919649448661
0.0,0.09523809523809523,0.0,0.043478260869565216,0.4543876759342501,0.20050238844468696,0.4543876759342501,0.20050238844468696,P Negi,0.4132967344277816,0.1847999756871748
0.0,0.047619047619047616,0.0,0.021739130434782608,0.050651771421535444,0.00732354754582799,0.05065177142153544,0.007323547545827991,P Parameswaran,0.04776050732286016,0.008765105834723452
0.0,0.047619047619047616,0.2,0.09420289855072464,0.0,0.3470727247835651,0.0,0.3470727247835651,P Shaw,0.009420289855072464,0.3217857421602811
0.0,0.09523809523809523,0.0,0.043478260869565216,0.04566575261245563,0.05567668482065007,0.045665752612455625,0.055676684820650066,PC Valthaty,0.04544700343816659,0.05445684242554159
0.0,0.047619047619047616,0.0,0.021739130434782608,0.03629135920883699,0.061283138428849665,0.036291359208836985,0.06128313842884967,PD Collingwood,0.03483613633143155,0.05732873762944296
0.0,0.14285714285714285,0.0,0.06521739130434782,0.732298453575539,0.179708120207875,0.732298453575539,0.179708120207875,PP Chawla,0.6655903473484199,0.16825904731752228
0.0,0.047619047619047616,0.0,0.021739130434782608,0.10677660166019878,0.008243310157606392,0.10677660166019877,0.008243310157606392,PP Ojha,0.09827285453765718,0.009592892185324014
0.0,0.09523809523809523,0.0,0.043478260869565216,0.21033753041953224,0.04896044456099625,0.21033753041953224,0.04896044456099625,PV Tambe,0.19365160346453555,0.04841222619185315
0.0,0.09523809523809523,0.2,0.11594202898550726,0.7054843734643657,0.2456903529093528,0.7054843734643657,0.2456903529093528,R Ashwin,0.6465301390164798,0.23271552051696826
0.0,0.047619047619047616,0.0,0.021739130434782608,0.23408766474791842,0.12751782401346035,0.2340876647479184,0.12751782401346035,R Bhatia,0.21285281131660483,0.11693995465559258
0.0,0.09523809523809523,0.0,0.043478260869565216,0.0,0.08850226539430087,0.0,0.08850226539430088,R Dravid,0.004347826086956522,0.0839998649418273
0.0,0.047619047619047616,0.0,0.021739130434782608,0.0637583364820748,0.03381327645102546,0.0637583364820748,0.03381327645102546,R McLaren,0.05955641587734558,0.03260586184940118
0.0,0.09523809523809523,0.0,0.043478260869565216,0.0635457347892715,0.021799307183454224,0.0635457347892715,0.021799307183454224,R Sharma,0.061538987397300876,0.023967202552065324
0.0,0.14285714285714285,0.0,0.06521739130434782,0.7305208830528529,0.21353610018546393,0.7305208830528529,0.21353610018546396,R Vinay Kumar,0.6639905338780023,0.19870422929735232
0.0,0.38095238095238093,0.2,0.2463768115942029,0.6707943678960332,0.3154255091076256,0.6707943678960332,0.3154255091076256,RA Jadeja,0.6283526122658503,0.3085206393562833
0.0,0.047619047619047616,0.0,0.021739130434782608,0.0,0.03914995267034351,0.0,0.03914995267034351,RE Levi,0.002173913043478261,0.03740887044678742
0.0,0.047619047619047616,0.0,0.021739130434782608,0.0781226417854556,0.02814121814711517,0.07812264178545561,0.02814121814711517,RJ Harris,0.0724842906503883,0.027501009375881916
0.0,0.047619047619047616,0.0,0.021739130434782608,0.27546818658062366,0.01594020408142028,0.2754681865806237,0.01594020408142028,RP Singh,0.25009528096603956,0.016520096716756513
0.0,0.047619047619047616,0.0,0.021739130434782608,0.05552336549664978,0.05707111823971922,0.05552336549664978,0.05707111823971923,RS Bopara,0.052144941990463066,0.053537919459225564
0.0,0.047619047619047616,0.0,0.021739130434782608,0.0,0.03710945296339238,0.0,0.03710945296339238,S Anirudha,0.002173913043478261,0.035572420710531405
0.0,0.047619047619047616,0.0,0.021739130434782608,0.30959968057121795,0.08254271847836424,0.30959968057121795,0.08254271847836424,S Aravind,0.2808136255575744,0.07646235967400608
0.0,0.047619047619047616,0.0,0.021739130434782608,0.0,0.07326353265902395,0.0,0.07326353265902395,S Badrinath,0.002173913043478261,0.06811109243659982
0.0,0.047619047619047616,0.2,0.09420289855072464,0.3482588673271732,0.19333649503937247,0.3482588673271732,0.19333649503937247,S Curran,0.3228532704495284,0.1834231353905077
0.0,0.047619047619047616,0.2,0.09420289855072464,0.0,0.30436060937035714,0.0,0.30436060937035714,S Gill,0.009420289855072464,0.2833448382883939
0.0,0.09523809523809523,0.4,0.18840579710144928,0.5267680300299673,0.15191816679412354,0.5267680300299673,0.15191816679412354,S Gopal,0.4929318067371155,0.15556692982485612
0.0,0.047619047619047616,0.2,0.09420289855072464,0.0,0.182599451437986,0.0,0.182599451437986,S Hetmyer,0.009420289855072464,0.17375979614925988
0.0,0.047619047619047616,0.0,0.021739130434782608,0.48516000891574157,0.07871604401751278,0.4851600089157416,0.07871604401751278,S Nadeem,0.43881792106764567,0.07301835265923977
0.0,0.047619047619047616,0.0,0.021739130434782608,0.0,0.05080964598496612,0.0,0.050809645984966116,S Sohal,0.002173913043478261,0.04790259442994777
0.0,0.047619047619047616,0.0,0.021739130434782608,0.08924262704137743,0.015582911353381024,0.08924262704137745,0.015582911353381029,S Sreesanth,0.08249227738071796,0.016198533261521184
0.0,0.047619047619047616,0.0,0.021739130434782608,0.0,0.05622890466088825,0.0,0.056228904660888264,SA Asnodkar,0.002173913043478261,0.05277992723827769
0.0,0.047619047619047616,0.0,0.021739130434782608,0.2356368522500512,0.05312300272795384,0.2356368522500512,0.05312300272795384,SB Jakati,0.21424708006852433,0.04998461549863672
0.0,0.047619047619047616,0.0,0.021739130434782608,0.049863328737170406,0.014645163943677559,0.049863328737170406,0.014645163943677559,SB Wagh,0.04705090890693163,0.015354560592788063
0.0,0.23809523809523808,0.0,0.10869565217391305,0.04855011594201791,0.07032297639648287,0.04855011594201791,0.07032297639648287,SC Ganguly,0.054564669565207426,0.0741602439742259
0.0,0.42857142857142855,0.0,0.1956521739130435,0.0,0.3101055820604668,0.0,0.31010558206046673,SE Marsh,0.01956521739130435,0.2986602412457245
0.0,0.09523809523809523,0.0,0.043478260869565216,0.09257085931228796,0.01760030882866439,0.09257085931228796,0.01760030882866439,SK Trivedi,0.08766159946801569,0.02018810403275447
0.0,0.19047619047619047,0.0,0.08695652173913043,0.07817781365795608,0.02845180912630942,0.07817781365795608,0.02845180912630942,SK Warne,0.07905568446607351,0.03430228038759152
0.0,0.2857142857142857,0.2,0.20289855072463767,0.7728040401441765,0.15084100532409314,0.7728040401441764,0.15084100532409314,SL Malinga,0.7158134912022226,0.15604675986414762
0.0,0.047619047619047616,0.0,0.021739130434782608,0.0,0.053283182726555044,0.0,0.05328318272655504,SM Katich,0.002173913043478261,0.050128777497377805
0.0,0.09523809523809523,0.0,0.043478260869565216,0.042826283779024,0.04804280035838812,0.042826283779024,0.048042800358388114,SM Pollock,0.04289148148807812,0.047586346409505834
0.0,0.047619047619047616,0.0,0.021739130434782608,0.0,0.184105325591224,0.0,0.18410532559122397,SP Goswami,0.002173913043478261,0.16786870607557985
0.0,0.38095238095238093,0.0,0.17391304347826086,0.04935380817858682,0.09696156697368614,0.04935380817858682,0.09696156697368613,SR Tendulkar,0.06180973170855422,0.10465671462414361
0.0,0.09523809523809523,0.0,0.043478260869565216,0.053266270471612275,0.06851992415179191,0.05326627047161228,0.06851992415179191,ST Jayasuriya,0.05228746951140757,0.06601575782356923
0.0,0.047619047619047616,0.2,0.09420289855072464,0.0,0.32789470708056956,0.0,0.3278947070805696,SW Billings,0.009420289855072464,0.3045255262275851
0.0,0.09523809523809523,0.0,0.043478260869565216,0.5271384567040134,0.3160729112913762,0.5271384567040134,0.3160729112913762,Shakib Al Hasan,0.47877243712056855,0.2888134462491951
0.0,0.047619047619047616,0.0,0.021739130434782608,0.047486415893157656,0.00726697135986682,0.047486415893157656,0.00726697135986682,Shoaib Akhtar,0.04491168734732015,0.0087141872673584
0.0,0.09523809523809523,0.0,0.043478260869565216,0.05542950658078143,0.03171797425493027,0.05542950658078143,0.03171797425493027,Sohail Tanvir,0.05423438200965981,0.032894002916393765
0.0,0.047619047619047616,0.0,0.021739130434782608,0.6906453779430894,0.13166676102896335,0.6906453779430893,0.13166676102896335,TA Boult,0.6237547531922588,0.12067399796954528
0.0,0.047619047619047616,0.2,0.09420289855072464,0.5902629801481922,0.24411052427084995,0.5902629801481922,0.24411052427084995,TG Southee,0.5406569719884455,0.2291197616988374
0.0,0.047619047619047616,0.0,0.021739130434782608,0.04766205205686584,0.051410394522421,0.047662052056865835,0.051410394522420994,TL Suman,0.04506975989465752,0.048443268113657165
0.0,0.047619047619047616,0.0,0.021739130434782608,0.04373994502800616,0.06765507378426999,0.04373994502800616,0.06765507378426999,TM Dilshan,0.04153986356868381,0.06306347944932125
0.0,0.38095238095238093,0.4,0.31884057971014496,0.9321144666844381,0.14247062354280443,0.932114466684438,0.14247062354280446,UT Yadav,0.8707870779870087,0.16010761915953847
0.0,0.047619047619047616,0.0,0.021739130434782608,0.07386037460165472,0.05276331815146419,0.07386037460165472,0.05276331815146418,Umar Gul,0.06864825018496751,0.049660899379796036
0.0,0.5238095238095237,0.0,0.2391304347826087,0.05668771497336333,0.10569852351352338,0.05668771497336333,0.10569852351352338,V Sehwag,0.07493198695428786,0.11904171464043191
0.0,0.09523809523809523,0.2,0.11594202898550726,0.5488713467813978,0.07544772511418543,0.5488713467813978,0.07544772511418542,VR Aaron,0.5055784150018088,0.07949715550131763
0.0,0.047619047619047616,0.0,0.021739130434782608,0.05670650075847014,0.03107220444135201,0.05670650075847014,0.031072204441352013,WPUJC Vaas,0.05320976372610139,0.03013889704069507
0.0,0.047619047619047616,0.0,0.021739130434782608,0.8644230037797953,0.0658473096577518,0.8644230037797953,0.0658473096577518,YS Chahal,0.780154616445294,0.06143649173545489
0.0,0.047619047619047616,0.0,0.021739130434782608,0.4035799855393014,0.04769453586909811,0.4035799855393014,0.04769453586909811,Z Khan,0.36539590002884953,0.04509899532566656
0.0,0.0,0.0,0.0,0.20640721651292745,0.1717875498364091,0.20640721651292745,0.1717875498364091,A Ashish Reddy,0.1857664948616347,0.15460879485276818
0.0,0.0,0.0,0.0,0.21422083570833764,0.12005314575604677,0.21422083570833764,0.12005314575604675,A Choudhary,0.1927987521375039,0.10804783118044209
0.0,0.0,0.0,0.0,0.28562117833074746,0.07272735007321562,0.28562117833074746,0.07272735007321562,A Dananjaya,0.25705906049767274,0.06545461506589406
0.0,0.0,0.0,0.0,0.047810322527497125,0.04510006024010972,0.04781032252749713,0.04510006024010972,A Flintoff,0.04302929027474741,0.04059005421609875
0.0,0.0,0.0,0.0,0.07025239349508021,0.03304530665025576,0.07025239349508021,0.03304530665025576,A Mithun,0.06322715414557219,0.029740775985230186
0.0,0.0,0.0,0.0,0.05026339375848786,0.0,0.05026339375848785,0.0,A Nel,0.04523705438263907,0.0
0.0,0.0,0.0,0.0,0.18694314776039703,0.0,0.18694314776039705,0.0,A Roy,0.16824883298435733,0.0
0.0,0.0,0.0,0.0,0.05997063949959959,0.013806528923512753,0.05997063949959959,0.01380652892351275,A Uniyal,0.053973575549639635,0.012425876031161477
0.0,0.0,0.0,0.0,0.04756446709465434,0.026627875226225613,0.04756446709465434,0.026627875226225617,AA Chavan,0.042808020385188904,0.023965087703603054
0.0,0.0,0.0,0.0,0.05733055627900354,0.0,0.05733055627900354,0.0,AA Kazi,0.05159750065110319,0.0
0.0,0.0,0.0,0.0,0.06589578328602029,0.02508851058767733,0.06589578328602029,0.025088510587677332,AA Noffke,0.059306204957418264,0.022579659528909595
0.0,0.0,0.0,0.0,0.07204997571680696,0.0354451716953695,0.07204997571680696,0.0354451716953695,AB Agarkar,0.06484497814512627,0.03190065452583255
0.0,0.0,0.0,0.0,0.05070396564889144,0.0410675691984033,0.05070396564889144,0.0410675691984033,AB McDonald,0.0456335690840023,0.03696081227856297
0.0,0.0,0.0,0.0,0.055100147917123976,0.026991794182053306,0.055100147917123976,0.026991794182053302,AC Thomas,0.04959013312541158,0.024292614763847975
0.0,0.0,0.0,0.0,0.2713665798759253,0.050005371903003415,0.2713665798759252,0.05000537190300342,AF Milne,0.24422992188833276,0.04500483471270308
0.0,0.0,0.0,0.0,0.04601515787358902,0.018215771461693547,0.04601515787358902,0.01821577146169355,AG Murtaza,0.04141364208623012,0.01639419431552419
0.0,0.0,0.0,0.0,0.04148231333312985,0.04686291135511543,0.04148231333312985,0.04686291135511543,AL Menaria,0.037334081999816866,0.04217662021960389
0.0,0.0,0.0,0.0,0.04906375302638725,0.04634133405826992,0.04906375302638725,0.04634133405826992,AM Nayar,0.044157377723748524,0.04170720065244293
0.0,0.0,0.0,0.0,0.04957556347558756,0.0,0.049575563475587565,0.0,AM Salvi,0.044618007128028804,0.0
0.0,0.0,0.0,0.0,0.06543613386810347,0.03393682005759342,0.06543613386810347,0.033936820057593416,AN Ahmed,0.05889252048129313,0.03054313805183408
0.0,0.0,0.0,0.0,0.06590722805760647,0.04926056761246631,0.06590722805760646,0.04926056761246631,AP Dole,0.05931650525184583,0.04433451085121968
0.0,0.0,0.0,0.0,0.043232912046906956,0.038636304028620755,0.04323291204690696,0.03863630402862076,AS Raut,0.03890962084221626,0.03477267362575868
0.0,0.0,0.0,0.0,0.05426554481717109,0.036945419611843486,0.05426554481717109,0.036945419611843486,AUK Pathan,0.048838990335453976,0.033250877650659136
0.0,0.0,0.0,0.0,0.13362019435659936,9.661159897665094e-07,0.13362019435659936,9.661159897665094e-07,Abdur Razzak,0.12025817492093943,8.695043907898585e-07
0.0,0.0,0.0,0.0,0.05506492433065395,0.0,0.05506492433065395,0.0,Anand Rajan,0.04955843189758856,0.0
0.0,0.0,0.0,0.0,0.45619416044888184,0.2929775386406288,0.4561941604488818,0.2929775386406288,Ankit Sharma,0.41057474440399366,0.26367978477656595
0.0,0.0,0.0,0.0,0.16522579429612547,0.06448991845363167,0.16522579429612547,0.06448991845363168,Ankit Soni,0.14870321486651292,0.058040926608268505
0.0,0.0,0.0,0.0,0.3912411471115223,0.18422676298363416,0.3912411471115223,0.18422676298363416,Anureet Singh,0.35211703240037007,0.16580408668527075
0.0,0.0,0.0,0.0,0.370740731661079,0.11106969617118234,0.370740731661079,0.11106969617118234,Avesh Khan,0.3336666584949711,0.09996272655406412
0.0,0.0,0.0,0.0,0.047820798229120616,0.03532061508976375,0.047820798229120616,0.03532061508976375,B Akhil,0.043038718406208556,0.03178855358078738
0.0,0.0,0.0,0.0,0.09648530081473874,0.04032955102581844,0.09648530081473873,0.040329551025818436,B Chipli,0.08683677073326487,0.0362965959232366
0.0,0.0,0.0,0.0,0.05771626399896332,0.0,0.057716263998963326,0.0,B Geeves,0.051944637599066985,0.0
0.0,0.0,0.0,0.0,0.35256325819902745,0.023405002527456992,0.35256325819902745,0.02340500252745699,B Laughlin,0.3173069323791247,0.021064502274711294
0.0,0.0,0.0,0.0,0.04621367953735817,0.011264297541047547,0.046213679537358165,0.011264297541047548,BAW Mendis,0.04159231158362236,0.010137867786942792
0.0,0.0,0.0,0.0,0.6029875828994906,0.11287478051145516,0.6029875828994906,0.11287478051145515,BB Sran,0.5426888246095416,0.10158730246030966
0.0,0.0,0.0,0.0,0.06132786794614275,0.00732354754582799,0.06132786794614275,0.007323547545827991,BE Hendricks,0.05519508115152848,0.006591192791245191
0.0,0.0,0.0,0.0,0.07039474229708571,0.056431106098039585,0.07039474229708571,0.056431106098039585,BJ Rohrer,0.06335526806737714,0.05078799548823563
0.0,0.0,0.0,0.0,0.03495173361812471,0.025749032707869032,0.03495173361812471,0.025749032707869032,BMAJ Mendis,0.03145656025631224,0.02317412943708213
0.0,0.0,0.0,0.0,0.5388413990403469,0.1206328328294246,0.5388413990403469,0.1206328328294246,Basil Thampi,0.4849572591363122,0.10856954954648214
0.0,0.0,0.0,0.0,0.21089194057995372,0.16373399190520005,0.21089194057995367,0.16373399190520005,Bipul Sharma,0.18980274652195836,0.14736059271468005
0.0,0.0,0.0,0.0,0.06248430696901503,0.0,0.062484306969015024,0.0,C Ganapathy,0.05623587627211353,0.0
0.0,0.0,0.0,0.0,0.1261402412280493,0.27661414702966136,0.1261402412280493,0.27661414702966136,C Munro,0.11352621710524437,0.24895273232669524
0.0,0.0,0.0,0.0,0.03908100180141786,0.0,0.03908100180141786,0.0,C Nanda,0.03517290162127607,0.0
0.0,0.0,0.0,0.0,0.41063045979834273,0.3290546259378832,0.4106304597983427,0.3290546259378832,C de Grandhomme,0.36956741381850844,0.2961491633440949
0.0,0.0,0.0,0.0,0.47794392583484135,0.04806790081060303,0.4779439258348414,0.04806790081060303,CJ Jordan,0.43014953325135724,0.04326111072954273
0.0,0.0,0.0,0.0,0.041865642852408236,0.01956935809291598,0.041865642852408236,0.019569358092915982,CJ McKay,0.037679078567167415,0.01761242228362438
0.0,0.0,0.0,0.0,0.07876412886157395,0.019422671469138467,0.07876412886157395,0.01942267146913847,CK Kapugedera,0.07088771597541656,0.01748040432222462
0.0,0.0,0.0,0.0,0.05212098086039903,0.022494626281294734,0.052120980860399034,0.02249462628129473,CK Langeveldt,0.046908882774359124,0.02024516365316526
0.0,0.0,0.0,0.0,0.601496361059832,0.15471584981329384,0.6014963610598321,0.15471584981329384,CR Woakes,0.5413467249538487,0.13924426483196445
0.0,0.0,0.0,0.0,0.05729582020664958,0.010897077666338129,0.05729582020664958,0.010897077666338129,D Kalyankrishna,0.05156623818598462,0.009807369899704316
0.0,0.0,0.0,0.0,0.06780394290202753,0.04017974505334522,0.06780394290202753,0.04017974505334522,D Salunkhe,0.061023548611824775,0.0361617705480107
0.0,0.0,0.0,0.0,0.18177595989606316,0.18600443280032133,0.1817759598960632,0.18600443280032133,D Short,0.16359836390645685,0.1674039895202892
0.0,0.0,0.0,0.0,0.278361741179158,0.12203483921575209,0.278361741179158,0.12203483921575208,D Wiese,0.25052556706124224,0.10983135529417688
0.0,0.0,0.0,0.0,0.22905342672836954,0.0,0.22905342672836956,0.0,D Willey,0.2061480840555326,0.0
0.0,0.0,0.0,0.0,0.04997515630405318,0.026541004461228253,0.04997515630405318,0.026541004461228257,D du Preez,0.04497764067364786,0.023886904015105428
0.0,0.0,0.0,0.0,0.043321502788628105,0.04021031212316056,0.0433215027886281,0.04021031212316056,DAJ Bracewell,0.0389893525097653,0.03618928091084451
0.0,0.0,0.0,0.0,0.04529122303152533,0.04550431270925829,0.04529122303152533,0.04550431270925829,DB Ravi Teja,0.040762100728372795,0.04095388143833246
0.0,0.0,0.0,0.0,0.0415249447508562,0.05405050917266564,0.04152494475085619,0.054050509172665635,DJ Harris,0.03737245027577058,0.04864545825539908
0.0,0.0,0.0,0.0,0.03998566053089153,0.007866416792486676,0.03998566053089153,0.007866416792486676,DJ Muthuswami,0.03598709447780238,0.007079775113238009
0.0,0.0,0.0,0.0,0.03259431942359625,0.026176071151361377,0.03259431942359625,0.026176071151361373,DJ Thornely,0.029334887481236627,0.02355846403622524
0.0,0.0,0.0,0.0,0.05805738769118848,0.030890937233647383,0.058057387691188476,0.030890937233647383,DNT Zoysa,0.052251648922069634,0.027801843510282646
0.0,0.0,0.0,0.0,0.04882357752666791,0.02141449952622648,0.04882357752666791,0.021414499526226483,DP Vijaykumar,0.043941219774001124,0.01927304957360383
0.0,0.0,0.0,0.0,0.6623067496890084,0.18434563630691747,0.6623067496890084,0.18434563630691747,DS Kulkarni,0.5960760747201076,0.16591107267622573
0.0,0.0,0.0,0.0,0.42517616865743846,0.21995929497239852,0.4251761686574385,0.21995929497239847,DT Christian,0.3826585517916946,0.19796336547515866
0.0,0.0,0.0,0.0,0.04422495347897611,0.018450316917480676,0.04422495347897611,0.01845031691748068,FH Edwards,0.0398024581310785,0.01660528522573261
0.0,0.0,0.0,0.0,0.048650361697117755,0.04183380486839642,0.04865036169711776,0.04183380486839642,FY Fazal,0.04378532552740598,0.03765042438155678
0.0,0.0,0.0,0.0,0.22623178695221155,0.02642796197991849,0.22623178695221155,0.02642796197991849,GB Hogg,0.2036086082569904,0.023785165781926642
0.0,0.0,0.0,0.0,0.03401764933671625,0.035440186238762,0.03401764933671625,0.035440186238762,GR Napier,0.030615884403044625,0.031896167614885805
0.0,0.0,0.0,0.0,0.05254252012310538,0.0,0.05254252012310538,0.0,GS Sandhu,0.04728826811079485,0.0
0.0,0.0,0.0,0.0,0.05085009412166491,0.0,0.05085009412166491,0.0,Gagandeep Singh,0.04576508470949842,0.0
0.0,0.0,0.0,0.0,0.1731930706633166,0.3666262572732681,0.1731930706633166,0.3666262572732681,Gurkeerat Singh,0.15587376359698493,0.32996363154594127
0.0,0.0,0.0,0.0,0.1938951271443677,0.2001718179700241,0.1938951271443677,0.2001718179700241,H Brar,0.17450561442993096,0.1801546361730217
0.0,0.0,0.0,0.0,0.1719600346822777,0.04367263755074373,0.1719600346822777,0.04367263755074373,H Vihari,0.1547640312140499,0.039305373795669354
0.0,0.0,0.0,0.0,0.34611430613674055,0.0696104084019712,0.3461143061367405,0.0696104084019712,H Viljoen,0.3115028755230665,0.06264936756177408
0.0,0.0,0.0,0.0,0.044544238411400844,0.0,0.04454423841140085,0.0,Harmeet Singh (2),0.040089814570260764,0.0
0.0,0.0,0.0,0.0,0.11105715541124693,0.04322684981754311,0.11105715541124693,0.043226849817543114,I Malhotra,0.09995143987012224,0.0389041648357888
0.0,0.0,0.0,0.0,0.18910184920094406,0.0604392563013093,0.18910184920094408,0.0604392563013093,I Sodhi,0.17019166428084964,0.05439533067117837
0.0,0.0,0.0,0.0,0.054938551989722,9.661159897665094e-07,0.05493855198972199,9.661159897665094e-07,IC Pandey,0.0494446967907498,8.695043907898585e-07
0.0,0.0,0.0,0.0,0.2435662948831741,0.0,0.24356629488317405,0.0,J Behrendorff,0.2192096653948567,0.0
0.0,0.0,0.0,0.0,0.27829543670583007,0.0,0.2782954367058301,0.0,J Dala,0.2504658930352471,0.0
0.0,0.0,0.0,0.0,0.35287814082152946,0.11157626506615206,0.35287814082152946,0.11157626506615206,J Searles,0.31759032673937654,0.10041863855953687
0.0,0.0,0.0,0.0,0.44412976501784496,0.07120233517036834,0.44412976501784496,0.07120233517036834,J Suchith,0.39971678851606046,0.0640821016533315
0.0,0.0,0.0,0.0,0.05098676703365836,0.028376699231360835,0.05098676703365836,0.02837669923136084,J Syed Mohammad,0.04588809033029253,0.025539029308224753
0.0,0.0,0.0,0.0,0.2734931439007684,0.04636975778688947,0.27349314390076845,0.04636975778688946,J Yadav,0.24614382951069155,0.04173278200820052
0.0,0.0,0.0,0.0,0.05614039643032801,0.03409229793037739,0.05614039643032801,0.03409229793037739,JDS Neesham,0.05052635678729521,0.030683068137339647
0.0,0.0,0.0,0.0,0.050409924627242766,0.016886490709872005,0.050409924627242766,0.016886490709872002,JE Taylor,0.04536893216451849,0.015197841638884805
0.0,0.0,0.0,0.0,0.06876295743388597,0.028193972145160586,0.06876295743388597,0.028193972145160583,JJ van der Wath,0.06188666169049737,0.025374574930644527
0.0,0.0,0.0,0.0,0.03683776720062717,0.035449198894995294,0.03683776720062717,0.035449198894995294,JM Kemp,0.03315399048056445,0.031904279005495764
0.0,0.0,0.0,0.0,0.19606100574602628,0.10388211718815142,0.19606100574602628,0.10388211718815142,JO Holder,0.17645490517142365,0.09349390546933628
0.0,0.0,0.0,0.0,0.05707788096841936,0.05736332699908125,0.05707788096841936,0.05736332699908125,JR Hopes,0.05137009287157743,0.051626994299173126
0.0,0.0,0.0,0.0,0.11657919524614875,0.0,0.11657919524614875,0.0,JW Hastings,0.10492127572153388,0.0
0.0,0.0,0.0,0.0,0.06852290790900586,0.01699288839987431,0.06852290790900586,0.01699288839987431,Jaskaran Singh,0.06167061711810528,0.015293599559886878
0.0,0.0,0.0,0.0,0.06924992721947298,0.03249349222643292,0.06924992721947297,0.03249349222643292,Joginder Sharma,0.062324934497525686,0.02924414300378963
0.0,0.0,0.0,0.0,0.042121604148579586,0.03576859589271112,0.04212160414857958,0.03576859589271112,K Goel,0.037909443733721626,0.03219173630344001
0.0,0.0,0.0,0.0,0.3043435195719431,0.18462778160646973,0.3043435195719431,0.18462778160646973,K Gowtham,0.2739091676147488,0.16616500344582275
0.0,0.0,0.0,0.0,0.2715466415442479,0.0,0.2715466415442479,0.0,K Khejroliya,0.24439197738982313,0.0
0.0,0.0,0.0,0.0,0.06165216654949216,0.0,0.06165216654949216,0.0,K Santokie,0.05548694989454295,0.0
0.0,0.0,0.0,0.0,0.046275702781309845,0.0337144070132357,0.04627570278130985,0.0337144070132357,K Upadhyay,0.041648132503178864,0.03034296631191213
0.0,0.0,0.0,0.0,0.06110434389430454,0.03351468360262306,0.06110434389430454,0.03351468360262306,KAJ Roach,0.05499390950487409,0.030163215242360753
0.0,0.0,0.0,0.0,0.621162962242635,0.26000319273557093,0.621162962242635,0.2600031927355709,KC Cariappa,0.5590466660183715,0.23400287346201384
0.0,0.0,0.0,0.0,0.2719018256883362,0.1319470318195952,0.2719018256883362,0.1319470318195952,KJ Abbott,0.24471164311950258,0.11875232863763567
0.0,0.0,0.0,0.0,0.348882130185078,0.0,0.348882130185078,0.0,KM Asif,0.3139939171665702,0.0
0.0,0.0,0.0,0.0,0.04865266733458938,0.01089671344196499,0.048652667334589374,0.010896713441964991,KP Appanna,0.04378740060113044,0.009807042097768491
0.0,0.0,0.0,0.0,0.26548112454772627,0.08206034462368186,0.2654811245477263,0.08206034462368186,KW Richardson,0.23893301209295364,0.07385431016131368
0.0,0.0,0.0,0.0,0.05890637830943683,0.015467310629450394,0.058906378309436826,0.015467310629450394,Kamran Khan,0.053015740478493154,0.013920579566505355
0.0,0.0,0.0,0.0,0.05791982529468822,0.017693437667573024,0.05791982529468821,0.017693437667573024,Karanveer Singh,0.052127842765219395,0.01592409390081572
0.0,0.0,0.0,0.0,0.0608830112088422,9.661159897665094e-07,0.0608830112088422,9.661159897665094e-07,L Ablish,0.054794710087957985,8.695043907898585e-07
0.0,0.0,0.0,0.0,0.29500385755918107,0.0,0.2950038575591811,0.0,L Ferguson,0.26550347180326295,0.0
0.0,0.0,0.0,0.0,0.30597127877296587,0.19500083416595462,0.3059712787729658,0.19500083416595465,L Livingstone,0.2753741508956693,0.17550075074935917
0.0,0.0,0.0,0.0,0.24631953308796237,0.025742613253292426,0.2463195330879624,0.025742613253292437,L Plunkett,0.22168757977916614,0.023168351927963186
0.0,0.0,0.0,0.0,0.041894007193999605,0.041939325466000155,0.041894007193999605,0.04193932546600016,LA Carseldine,0.037704606474599646,0.03774539291940014
0.0,0.0,0.0,0.0,0.10140873970726645,0.044953792718261575,0.10140873970726644,0.044953792718261575,LPC Silva,0.0912678657365398,0.040458413446435415
0.0,0.0,0.0,0.0,0.2439539847916939,0.29073984002615133,0.2439539847916939,0.2907398400261514,M Ali,0.2195585863125245,0.2616658560235362
0.0,0.0,0.0,0.0,0.4130518509108078,0.043187942172183004,0.4130518509108078,0.043187942172183004,M Ashwin,0.37174666581972704,0.038869147954964704
0.0,0.0,0.0,0.0,0.17231524563857845,0.12248406634897631,0.17231524563857845,0.1224840663489763,M Lomror,0.1550837210747206,0.11023565971407868
0.0,0.0,0.0,0.0,0.02861762209189092,0.042689853959901596,0.028617622091890917,0.0426898539599016,M Manhas,0.02575585988270183,0.038420868563911435
