match_id,batsman,over,total_runs
357,IK Pathan,20,6
357,JH Kallis,8,2
357,JH Kallis,9,2
357,JH Kallis,10,2
357,JH Kallis,11,3
357,JH Kallis,12,6
357,JH Kallis,13,6
357,JH Kallis,14,10
357,JH Kallis,15,2
357,JH Kallis,16,0
357,LRPL Taylor,6,1
357,LRPL Taylor,7,2
357,LRPL Taylor,8,1
357,LRPL Taylor,9,0
357,LRPL Taylor,10,2
357,LRPL Taylor,11,4
357,LRPL Taylor,12,3
357,LRPL Taylor,13,1
357,LRPL Taylor,14,3
357,LRPL Taylor,15,0
357,MK Tiwary,16,3
357,MK Tiwary,17,9
357,MK Tiwary,18,0
357,NV Ojha,18,1
357,NV Ojha,19,1
357,NV Ojha,20,5
357,S Nadeem,20,0
357,V Sehwag,2,16
357,V Sehwag,3,1
357,V Sehwag,4,6
357,VR Aaron,20,1
357,Y Nagar,15,1
357,Y Nagar,16,4
357,Y Nagar,17,5
357,YK Pathan,16,3
357,YK Pathan,17,3
357,YK Pathan,18,4
357,YK Pathan,19,2
358,AD Mathews,14,2
358,AD Mathews,15,2
358,AD Mathews,16,3
358,AD Mathews,17,4
358,AL Menaria,7,4
358,AL Menaria,8,1
358,AL Menaria,9,1
358,AL Menaria,10,3
358,AL Menaria,11,3
358,AL Menaria,12,3
358,AL Menaria,13,2
358,AL Menaria,14,1
358,AM Rahane,2,0
358,AP Majumdar,7,2
358,AP Majumdar,8,4
358,AP Majumdar,9,1
358,AP Majumdar,10,3
358,AP Majumdar,11,16
358,AP Majumdar,12,4
358,M Manhas,18,4
358,M Manhas,19,7
358,M Manhas,20,0
358,MJ Clarke,1,2
358,MJ Clarke,2,0
358,MJ Clarke,3,5
358,MJ Clarke,4,1
358,MJ Clarke,5,4
358,MJ Clarke,6,6
358,MJ Clarke,7,0
358,OA Shah,15,1
358,OA Shah,16,2
358,OA Shah,17,1
358,R Dravid,1,4
358,R Dravid,2,0
358,R Dravid,4,3
358,R Dravid,5,5
358,R Dravid,6,2
358,RV Uthappa,6,0
358,RV Uthappa,7,1
358,RV Uthappa,8,3
358,RV Uthappa,9,4
358,RV Uthappa,10,3
358,RV Uthappa,12,2
358,RV Uthappa,13,3
358,SC Ganguly,1,4
358,SC Ganguly,2,1
358,SC Ganguly,3,3
358,SC Ganguly,4,6
358,SC Ganguly,5,2
358,SC Ganguly,6,1
358,SPD Smith,12,1
358,SPD Smith,13,1
358,SPD Smith,14,2
358,SPD Smith,15,2
358,SPD Smith,16,5
358,SPD Smith,17,3
358,SPD Smith,18,3
358,SPD Smith,19,2
358,SPD Smith,20,1
358,SR Watson,2,1
358,SR Watson,3,16
358,SR Watson,4,5
358,SR Watson,5,7
358,SR Watson,6,6
358,SR Watson,7,1
358,SR Watson,8,2
358,SR Watson,9,15
358,SR Watson,10,3
358,SR Watson,11,7
358,SR Watson,12,3
358,SR Watson,13,6
358,SR Watson,14,2
358,SR Watson,15,5
358,SR Watson,16,7
358,SR Watson,17,4
358,WD Parnell,20,2
359,A Ashish Reddy,17,2
359,A Ashish Reddy,18,6
359,A Ashish Reddy,19,4
359,A Mishra,19,1
359,A Mishra,20,7
359,AA Jhunjhunwala,12,1
359,AA Jhunjhunwala,13,4
359,AA Jhunjhunwala,14,8
359,AA Jhunjhunwala,15,2
359,AA Jhunjhunwala,16,2
359,AA Jhunjhunwala,17,2
359,AA Jhunjhunwala,18,0
359,Azhar Mahmood,14,7
359,Azhar Mahmood,15,1
359,Azhar Mahmood,16,5
359,Azhar Mahmood,17,1
359,CL White,6,2
359,CL White,7,4
359,CL White,8,1
359,CL White,9,1
359,CL White,10,1
359,CL White,11,0
359,DA Miller,16,1
359,DA Miller,17,2
359,DA Miller,18,8
359,DA Miller,19,6
359,DA Miller,20,12
359,DJ Harris,1,1
359,DJ Harris,2,1
359,DJ Harris,3,2
359,DJ Harris,4,2
359,DJ Harris,6,7
359,DJ Harris,7,7
359,DJ Harris,8,12
359,DJ Harris,9,3
359,DJ Harris,10,1
359,DJ Harris,11,0
359,DJ Hussey,8,4
359,DJ Hussey,9,7
359,DJ Hussey,10,2
359,DJ Hussey,11,1
359,DJ Hussey,12,5
359,J Theron,18,0
359,J Theron,19,5
359,J Theron,20,2
359,KC Sangakkara,11,2
359,KC Sangakkara,12,2
359,Mandeep Singh,1,4
359,Mandeep Singh,2,18
359,Mandeep Singh,3,5
359,Mandeep Singh,4,3
359,Mandeep Singh,5,2
359,Mandeep Singh,6,0
359,Mandeep Singh,7,1
359,Mandeep Singh,8,7
359,Mandeep Singh,9,2
359,Mandeep Singh,10,7
359,Mandeep Singh,11,4
359,Mandeep Singh,12,1
359,Mandeep Singh,13,11
359,Mandeep Singh,14,2
359,Mandeep Singh,15,11
359,Mandeep Singh,16,0
359,N Saini,7,1
359,N Saini,8,1
359,PA Patel,2,0
359,PA Patel,3,4
359,PA Patel,4,3
359,PA Patel,5,10
359,PA Reddy,13,2
359,PA Reddy,14,3
359,PA Reddy,15,5
359,PA Reddy,16,9
359,PA Reddy,17,6
359,S Dhawan,1,7
359,S Dhawan,2,1
359,SD Chitnis,18,2
359,SD Chitnis,19,3
359,SD Chitnis,20,1
359,SE Marsh,1,1
359,SE Marsh,3,2
359,SE Marsh,4,5
359,SE Marsh,5,2
359,SE Marsh,6,9
359,SE Marsh,7,3
360,AT Rayudu,9,0
360,AT Rayudu,10,3
360,AT Rayudu,11,7
360,AT Rayudu,12,3
360,AT Rayudu,13,4
360,AT Rayudu,14,5
360,CH Gayle,2,2
360,CH Gayle,3,1
360,CH Gayle,4,9
360,CH Gayle,5,4
360,CH Gayle,6,7
360,CH Gayle,7,3
360,CH Gayle,8,1
360,CH Gayle,9,2
360,CH Gayle,10,2
360,CH Gayle,11,21
360,CH Gayle,12,1
360,CH Gayle,13,6
360,CH Gayle,14,2
360,CH Gayle,15,12
360,CH Gayle,16,2
360,CH Gayle,17,2
360,CH Gayle,18,7
360,DR Smith,15,1
360,DR Smith,16,1
360,Harbhajan Singh,17,2
360,Harbhajan Singh,18,6
360,Harbhajan Singh,19,9
360,Harbhajan Singh,20,3
360,JEC Franklin,1,1
360,JEC Franklin,2,0
360,KA Pollard,16,1
360,KA Pollard,17,2
360,KA Pollard,18,2
360,KA Pollard,19,1
360,KA Pollard,20,15
360,KD Karthik,2,0
360,KD Karthik,3,0
360,KD Karthik,4,1
360,KD Karthik,5,5
360,KD Karthik,6,1
360,KD Karthik,7,2
360,KD Karthik,8,4
360,KD Karthik,9,1
360,KD Karthik,10,3
360,KD Karthik,11,1
360,KD Karthik,12,1
360,KD Karthik,13,9
360,KD Karthik,14,7
360,KD Karthik,15,9
360,KD Karthik,16,4
360,RG Sharma,2,1
360,SR Tendulkar,1,0
360,SR Tendulkar,3,1
360,SR Tendulkar,4,1
360,SR Tendulkar,5,2
360,SR Tendulkar,6,12
360,SR Tendulkar,7,2
360,SR Tendulkar,8,4
360,SR Tendulkar,9,4
360,TM Dilshan,1,4
360,TM Dilshan,2,1
360,TM Dilshan,3,0
360,TM Dilshan,4,5
360,TM Dilshan,5,1
360,TM Dilshan,6,1
360,TM Dilshan,7,1
360,TM Dilshan,8,7
360,TM Dilshan,9,0
360,V Kohli,9,1
360,V Kohli,10,2
360,V Kohli,11,1
360,V Kohli,12,2
360,V Kohli,13,9
360,V Kohli,14,1
360,V Kohli,15,2
360,V Kohli,16,8
360,V Kohli,17,3
360,V Kohli,18,9
361,AL Menaria,18,5
361,AL Menaria,19,0
361,AL Menaria,20,1
361,AM Rahane,2,1
361,AM Rahane,3,5
361,AM Rahane,4,1
361,AM Rahane,5,5
361,AM Rahane,6,2
361,AM Rahane,7,2
361,AM Rahane,8,1
361,AM Rahane,9,1
361,BJ Hodge,9,2
361,BJ Hodge,10,2
361,BJ Hodge,11,1
361,BJ Hodge,12,2
361,BJ Hodge,13,1
361,BJ Hodge,14,2
361,BJ Hodge,15,9
361,BJ Hodge,16,2
361,BJ Hodge,17,2
361,BJ Hodge,18,5
361,BJ Hodge,19,8
361,DH Yagnik,19,1
361,DH Yagnik,20,9
361,DJ Bravo,7,2
361,DJ Bravo,8,1
361,DJ Bravo,9,2
361,DJ Bravo,10,2
361,DJ Bravo,11,3
361,DJ Bravo,12,0
361,J Botha,11,1
361,J Botha,12,2
361,J Botha,13,3
361,J Botha,14,1
361,J Botha,15,2
361,J Botha,16,2
361,J Botha,17,2
361,J Botha,18,0
361,JA Morkel,17,11
361,JA Morkel,18,7
361,M Vijay,1,0
361,MEK Hussey,1,1
361,MEK Hussey,2,5
361,MEK Hussey,3,2
361,MEK Hussey,5,1
361,MEK Hussey,7,2
361,MEK Hussey,8,1
361,MEK Hussey,9,5
361,MEK Hussey,10,2
361,MEK Hussey,11,1
361,MEK Hussey,13,0
361,MS Dhoni,12,3
361,MS Dhoni,13,0
361,MS Dhoni,14,1
361,MS Dhoni,15,6
361,MS Dhoni,16,1
361,R Dravid,1,5
361,R Dravid,2,0
361,RA Jadeja,13,1
361,RA Jadeja,14,7
361,RA Jadeja,15,2
361,RA Jadeja,16,2
361,RA Jadeja,17,4
361,S Anirudha,17,2
361,S Anirudha,18,11
361,S Anirudha,19,12
361,SK Raina,2,4
361,SK Raina,3,3
361,SK Raina,4,13
361,SK Raina,5,1
361,SK Raina,6,6
361,SR Watson,2,4
361,SR Watson,3,4
361,SR Watson,4,0
361,SR Watson,5,0
361,SR Watson,6,1
361,STR Binny,6,0
361,STR Binny,7,4
361,STR Binny,8,3
361,STR Binny,9,2
361,STR Binny,10,16
361,STR Binny,11,4
362,AB de Villiers,18,2
362,AB de Villiers,19,1
362,AB de Villiers,20,7
362,AC Thomas,16,1
362,AC Thomas,17,6
362,AC Thomas,18,0
362,AD Mathews,9,1
362,AD Mathews,10,1
362,AD Mathews,11,2
362,AD Mathews,12,0
362,AP Majumdar,5,2
362,AP Majumdar,6,11
362,AP Majumdar,7,1
362,AP Majumdar,8,2
362,AP Majumdar,9,1
362,AP Majumdar,10,6
362,AP Majumdar,11,2
362,AP Majumdar,12,1
362,AP Majumdar,13,5
362,AP Majumdar,14,2
362,AP Majumdar,15,0
362,B Kumar,15,1
362,B Kumar,16,1
362,CH Gayle,1,2
362,CH Gayle,2,3
362,CH Gayle,3,13
362,CH Gayle,4,0
362,CH Gayle,5,9
362,CH Gayle,6,24
362,CH Gayle,7,2
362,CH Gayle,8,6
362,CH Gayle,9,0
362,K Upadhyay,19,4
362,K Upadhyay,20,7
362,MD Mishra,1,4
362,MJ Clarke,2,5
362,MJ Clarke,3,1
362,MJ Clarke,4,7
362,MK Pandey,1,0
362,R Sharma,18,1
362,RV Uthappa,2,1
362,RV Uthappa,3,3
362,RV Uthappa,4,5
362,RV Uthappa,5,10
362,RV Uthappa,6,1
362,RV Uthappa,7,5
362,RV Uthappa,8,13
362,RV Uthappa,9,0
362,SPD Smith,12,3
362,SPD Smith,13,1
362,SPD Smith,14,6
362,SPD Smith,15,2
362,SPD Smith,16,2
362,SPD Smith,17,2
362,SPD Smith,18,4
362,SPD Smith,19,2
362,SPD Smith,20,3
362,SS Tiwary,12,1
362,SS Tiwary,13,1
362,SS Tiwary,14,5
362,SS Tiwary,15,1
362,SS Tiwary,16,1
362,SS Tiwary,17,2
362,SS Tiwary,18,9
362,SS Tiwary,19,8
362,SS Tiwary,20,8
362,TM Dilshan,1,1
362,TM Dilshan,2,5
362,TM Dilshan,3,1
362,TM Dilshan,4,4
362,TM Dilshan,5,3
362,TM Dilshan,6,1
362,TM Dilshan,7,1
362,TM Dilshan,8,2
362,TM Dilshan,9,7
362,TM Dilshan,10,1
362,TM Dilshan,12,2
362,TM Dilshan,13,1
362,TM Dilshan,14,11
362,TM Dilshan,15,13
362,TM Dilshan,16,2
362,TM Dilshan,17,4
362,V Kohli,9,1
362,V Kohli,10,2
362,V Kohli,11,5
362,V Kohli,12,1
363,DB Das,20,4
363,G Gambhir,1,0
363,HH Gibbs,1,1
363,HH Gibbs,2,12
363,HH Gibbs,3,2
363,HH Gibbs,4,4
363,HH Gibbs,6,5
363,HH Gibbs,7,3
363,HH Gibbs,8,3
363,HH Gibbs,9,1
363,HH Gibbs,10,5
363,HH Gibbs,11,1
363,HH Gibbs,12,8
363,HH Gibbs,13,2
363,HH Gibbs,14,2
363,HH Gibbs,16,1
363,HH Gibbs,17,1
363,HH Gibbs,18,12
363,HH Gibbs,19,2
363,HH Gibbs,20,2
363,JH Kallis,1,1
363,JH Kallis,2,2
363,JH Kallis,3,8
363,JH Kallis,4,2
363,JH Kallis,5,6
363,JH Kallis,6,2
363,JH Kallis,7,7
363,JH Kallis,8,2
363,JH Kallis,9,1
363,JH Kallis,11,3
363,JH Kallis,12,8
363,JH Kallis,13,6
363,JH Kallis,14,1
363,JH Kallis,15,1
363,JH Kallis,16,5
363,JH Kallis,17,4
363,JH Kallis,18,13
363,JH Kallis,19,3
363,JH Kallis,20,5
363,MK Tiwary,2,0
363,MK Tiwary,4,2
363,MK Tiwary,5,1
363,MK Tiwary,6,7
363,MK Tiwary,7,1
363,MK Tiwary,8,7
363,MK Tiwary,9,2
363,MK Tiwary,10,8
363,MS Bisla,1,1
363,MS Bisla,2,0
363,RG Sharma,3,1
363,RG Sharma,4,7
363,RG Sharma,5,14
363,RG Sharma,6,1
363,RG Sharma,7,2
363,RG Sharma,8,3
363,RG Sharma,9,8
363,RG Sharma,10,2
363,RG Sharma,11,17
363,RG Sharma,12,2
363,RG Sharma,13,5
363,RG Sharma,15,19
363,RG Sharma,16,6
363,RG Sharma,17,16
363,RG Sharma,18,2
363,RG Sharma,19,2
363,RG Sharma,20,6
363,SR Tendulkar,3,2
363,YK Pathan,10,1
363,YK Pathan,11,3
363,YK Pathan,12,7
363,YK Pathan,13,7
363,YK Pathan,14,6
363,YK Pathan,15,3
363,YK Pathan,16,6
363,YK Pathan,17,3
363,YK Pathan,18,2
363,YK Pathan,19,3
363,YK Pathan,20,1
364,DA Warner,1,1
364,DA Warner,2,7
364,DA Warner,3,0
364,DPMD Jayawardene,3,6
364,DPMD Jayawardene,4,1
364,DPMD Jayawardene,5,1
364,DPMD Jayawardene,6,0
364,IK Pathan,14,1
364,IK Pathan,15,3
364,IK Pathan,16,1
364,IK Pathan,17,2
364,IK Pathan,18,4
364,IK Pathan,19,2
364,IK Pathan,20,4
364,M Vijay,2,8
364,M Vijay,3,1
364,M Vijay,4,3
364,M Vijay,5,4
364,M Vijay,6,0
364,M Vijay,7,9
364,M Vijay,8,3
364,M Vijay,9,5
364,M Vijay,10,4
364,M Vijay,11,1
364,M Vijay,12,2
364,M Vijay,13,1
364,M Vijay,14,7
364,M Vijay,15,1
364,MEK Hussey,1,2
364,MEK Hussey,2,0
364,MEK Hussey,3,4
364,MEK Hussey,4,7
364,MEK Hussey,5,9
364,MEK Hussey,6,7
364,MEK Hussey,7,1
364,MEK Hussey,8,5
364,MEK Hussey,9,2
364,MEK Hussey,10,1
364,MEK Hussey,11,0
364,NV Ojha,1,0
364,NV Ojha,2,0
364,NV Ojha,4,2
364,NV Ojha,5,2
364,SK Raina,11,7
364,SK Raina,12,2
364,SK Raina,13,5
364,SK Raina,14,1
364,SK Raina,15,10
364,SK Raina,16,3
364,V Sehwag,1,4
364,Y Nagar,6,2
364,Y Nagar,7,2
364,Y Nagar,8,2
364,Y Nagar,9,2
364,Y Nagar,10,2
364,Y Nagar,11,2
364,Y Nagar,12,2
364,Y Nagar,13,4
364,Y Nagar,14,2
364,Y Nagar,15,1
364,Y Nagar,16,5
364,Y Nagar,17,2
364,Y Nagar,18,2
364,Y Nagar,19,11
364,Y Nagar,20,3
364,Y Venugopal Rao,6,1
364,Y Venugopal Rao,7,3
364,Y Venugopal Rao,8,3
364,Y Venugopal Rao,9,9
364,Y Venugopal Rao,10,2
364,Y Venugopal Rao,11,2
364,Y Venugopal Rao,12,2
364,Y Venugopal Rao,13,7
364,Y Venugopal Rao,14,0
365,A Nehra,19,2
365,A Nehra,20,7
365,AD Mathews,11,1
365,AD Mathews,12,2
365,AD Mathews,13,3
365,AD Mathews,14,2
365,AD Mathews,15,7
365,AD Mathews,16,6
365,AD Mathews,17,2
365,AD Mathews,18,0
365,AM Rahane,1,2
365,AM Rahane,2,0
365,AM Rahane,3,1
365,AM Rahane,4,5
365,AM Rahane,5,4
365,AM Rahane,6,4
365,AM Rahane,7,1
365,AM Rahane,8,4
365,AM Rahane,9,5
365,AM Rahane,10,3
365,AM Rahane,11,1
365,AM Rahane,12,3
365,AM Rahane,13,1
365,AM Rahane,14,5
365,AM Rahane,15,5
365,AM Rahane,16,3
365,AM Rahane,17,6
365,AM Rahane,18,9
365,AM Rahane,19,1
365,AM Rahane,20,0
365,AP Majumdar,2,1
365,AP Majumdar,4,8
365,AP Majumdar,5,0
365,B Kumar,15,1
365,B Kumar,16,2
365,B Kumar,17,0
365,BJ Hodge,15,3
365,BJ Hodge,16,7
365,BJ Hodge,17,3
365,BJ Hodge,18,2
365,BJ Hodge,19,0
365,CJ Ferguson,3,5
365,CJ Ferguson,4,1
365,CJ Ferguson,5,1
365,CJ Ferguson,6,3
365,CJ Ferguson,7,3
365,CJ Ferguson,8,7
365,CJ Ferguson,9,2
365,CJ Ferguson,10,2
365,CJ Ferguson,11,0
365,J Botha,20,7
365,JD Ryder,1,1
365,M Kartik,17,2
365,M Kartik,18,2
365,M Kartik,19,2
365,M Kartik,20,2
365,R Dravid,1,6
365,R Dravid,2,5
365,R Dravid,3,5
365,R Dravid,4,5
365,R Dravid,5,0
365,R Sharma,18,1
365,RV Uthappa,2,7
365,RV Uthappa,3,0
365,SC Ganguly,1,2
365,SPD Smith,5,0
365,SPD Smith,6,4
365,SPD Smith,7,1
365,SPD Smith,8,3
365,SPD Smith,9,3
365,SPD Smith,10,6
365,SPD Smith,11,7
365,SPD Smith,12,6
365,SPD Smith,13,2
365,SPD Smith,14,6
365,SPD Smith,15,0
365,SR Watson,5,1
365,SR Watson,6,7
365,SR Watson,7,5
365,SR Watson,8,1
365,SR Watson,9,0
365,SR Watson,10,13
365,SR Watson,11,11
365,SR Watson,12,2
365,SR Watson,13,14
365,SR Watson,14,4
365,SR Watson,15,0
365,STR Binny,19,4
365,STR Binny,20,2
366,Azhar Mahmood,5,1
366,Azhar Mahmood,6,7
366,Azhar Mahmood,7,3
366,Azhar Mahmood,8,2
366,Azhar Mahmood,9,2
366,Azhar Mahmood,10,7
366,Azhar Mahmood,11,3
366,Azhar Mahmood,12,7
366,Azhar Mahmood,13,0
366,CL White,8,7
366,CL White,9,2
366,CL White,10,5
366,CL White,11,9
366,CL White,12,7
366,CL White,13,2
366,CL White,14,6
366,CL White,15,3
366,CL White,16,9
366,CL White,17,2
366,CL White,18,12
366,CL White,19,2
366,CL White,20,6
366,DJ Hussey,8,1
366,DJ Hussey,9,5
366,DJ Hussey,10,4
366,DJ Hussey,11,4
366,DJ Hussey,12,9
366,DJ Hussey,13,2
366,DJ Hussey,14,1
366,DJ Hussey,15,20
366,DJ Hussey,16,7
366,DJ Hussey,17,0
366,DJ Hussey,18,7
366,DJ Hussey,19,2
366,DJ Hussey,20,3
366,DT Christian,18,2
366,DT Christian,19,18
366,DT Christian,20,5
366,Gurkeerat Singh,17,1
366,Gurkeerat Singh,18,10
366,Gurkeerat Singh,19,6
366,Gurkeerat Singh,20,16
366,KC Sangakkara,7,1
366,Mandeep Singh,1,1
366,Mandeep Singh,2,1
366,Mandeep Singh,3,4
366,Mandeep Singh,4,4
366,Mandeep Singh,5,1
366,Mandeep Singh,6,9
366,Mandeep Singh,7,8
366,Mandeep Singh,8,0
366,N Saini,1,2
366,N Saini,2,3
366,N Saini,3,0
366,PA Patel,1,0
366,PA Patel,2,6
366,PA Patel,3,6
366,PA Patel,4,1
366,PA Patel,5,5
366,PA Patel,6,2
366,PP Chawla,17,8
366,S Dhawan,1,5
366,S Dhawan,2,9
366,S Dhawan,3,1
366,S Dhawan,4,5
366,S Dhawan,5,3
366,S Dhawan,6,4
366,S Dhawan,7,1
366,S Dhawan,8,2
366,S Dhawan,9,5
366,S Dhawan,10,6
366,S Dhawan,11,2
366,S Dhawan,12,8
366,S Dhawan,13,10
366,S Dhawan,14,1
366,S Dhawan,15,2
366,S Dhawan,16,2
366,S Dhawan,17,6
366,SD Chitnis,13,1
366,SD Chitnis,14,6
366,SD Chitnis,15,1
366,SD Chitnis,16,4
366,SD Chitnis,17,0
366,SE Marsh,4,9
366,SE Marsh,5,2
367,AB de Villiers,7,1
367,AB de Villiers,8,3
367,AB de Villiers,9,1
367,AB de Villiers,10,1
367,AB de Villiers,11,7
367,AB de Villiers,12,1
367,AT Rayudu,4,1
367,AT Rayudu,5,4
367,AT Rayudu,6,3
367,AT Rayudu,7,8
367,AT Rayudu,8,2
367,AT Rayudu,9,1
367,AT Rayudu,10,4
367,AT Rayudu,11,6
367,AT Rayudu,12,1
367,AT Rayudu,13,13
367,AT Rayudu,14,2
367,AT Rayudu,15,9
367,AT Rayudu,16,1
367,AT Rayudu,17,10
367,AT Rayudu,18,17
367,AT Rayudu,19,3
367,AT Rayudu,20,1
367,CH Gayle,1,6
367,CH Gayle,2,0
367,CH Gayle,3,0
367,DR Smith,8,1
367,DR Smith,9,5
367,HH Gibbs,1,2
367,HH Gibbs,2,2
367,KA Pollard,9,0
367,KA Pollard,10,1
367,KA Pollard,11,13
367,KA Pollard,12,1
367,KA Pollard,13,1
367,KA Pollard,14,2
367,KA Pollard,15,2
367,KA Pollard,16,8
367,KA Pollard,17,6
367,KA Pollard,18,1
367,KA Pollard,19,6
367,KA Pollard,20,14
367,KD Karthik,2,2
367,KD Karthik,3,8
367,KD Karthik,4,4
367,KD Karthik,6,1
367,KD Karthik,8,2
367,MA Agarwal,12,1
367,MA Agarwal,13,1
367,MA Agarwal,14,7
367,MA Agarwal,15,2
367,MA Agarwal,16,12
367,MA Agarwal,17,2
367,MA Agarwal,18,5
367,MA Agarwal,19,12
367,MA Agarwal,20,24
367,R Vinay Kumar,18,1
367,RG Sharma,1,0
367,RG Sharma,2,1
367,RG Sharma,4,4
367,SR Tendulkar,1,0
367,SS Tiwary,4,1
367,SS Tiwary,5,13
367,SS Tiwary,6,4
367,SS Tiwary,7,6
367,TM Dilshan,2,1
367,TM Dilshan,3,1
367,TM Dilshan,4,1
367,TM Dilshan,5,8
367,TM Dilshan,6,2
367,TM Dilshan,7,1
367,TM Dilshan,8,1
367,TM Dilshan,9,8
367,TM Dilshan,10,7
367,TM Dilshan,11,9
367,TM Dilshan,12,1
367,TM Dilshan,13,1
367,TM Dilshan,14,2
367,TM Dilshan,15,6
367,TM Dilshan,16,3
367,TM Dilshan,17,4
367,TM Dilshan,18,0
367,V Kohli,3,3
367,Z Khan,18,0
367,Z Khan,19,1
368,BB McCullum,1,1
368,BB McCullum,2,7
368,BB McCullum,3,1
368,BB McCullum,4,4
368,BB McCullum,5,1
368,BB McCullum,6,0
368,BB McCullum,7,5
368,BB McCullum,8,4
368,BB McCullum,9,3
368,BB McCullum,10,2
368,BB McCullum,11,8
368,BB McCullum,12,2
368,DB Das,18,10
368,DB Das,19,9
368,DB Das,20,2
368,DJ Bravo,18,3
368,DJ Bravo,19,1
368,DJ Bravo,20,7
368,F du Plessis,11,1
368,F du Plessis,12,1
368,F du Plessis,13,2
368,F du Plessis,14,1
368,F du Plessis,15,3
368,F du Plessis,16,3
368,F du Plessis,17,2
368,F du Plessis,18,0
368,G Gambhir,1,5
368,G Gambhir,3,7
368,G Gambhir,4,7
368,G Gambhir,5,6
368,G Gambhir,6,11
368,G Gambhir,7,2
368,G Gambhir,8,11
368,G Gambhir,9,3
368,G Gambhir,10,6
368,G Gambhir,11,2
368,G Gambhir,12,2
368,G Gambhir,13,0
368,JH Kallis,12,0
368,JH Kallis,13,1
368,JH Kallis,14,2
368,JH Kallis,15,1
368,LR Shukla,18,1
368,LR Shukla,19,2
368,LR Shukla,20,6
368,M Vijay,1,4
368,M Vijay,3,14
368,M Vijay,5,5
368,M Vijay,6,3
368,M Vijay,7,1
368,M Vijay,8,5
368,M Vijay,9,1
368,M Vijay,10,2
368,M Vijay,11,1
368,MEK Hussey,1,1
368,MEK Hussey,2,11
368,MEK Hussey,4,2
368,MEK Hussey,5,7
368,MEK Hussey,6,4
368,MEK Hussey,7,6
368,MEK Hussey,8,12
368,MEK Hussey,9,12
368,MEK Hussey,10,6
368,MEK Hussey,11,0
368,MK Tiwary,13,1
368,MK Tiwary,14,1
368,MK Tiwary,15,5
368,MK Tiwary,16,2
368,MK Tiwary,17,3
368,MK Tiwary,18,0
368,MS Dhoni,14,0
368,MS Dhoni,15,2
368,MS Dhoni,16,6
368,MS Dhoni,17,1
368,MS Dhoni,18,2
368,MS Dhoni,19,17
368,MS Dhoni,20,0
368,R Bhatia,20,1
368,RA Jadeja,20,3
368,SK Raina,11,0
368,SK Raina,12,5
368,SK Raina,13,2
368,SK Raina,14,1
368,YK Pathan,15,1
368,YK Pathan,16,8
368,YK Pathan,17,2
369,Azhar Mahmood,10,0
369,Azhar Mahmood,11,2
369,Azhar Mahmood,12,7
369,DA Miller,8,2
369,DA Miller,9,1
369,DA Miller,10,1
369,DA Warner,1,5
369,DA Warner,2,10
369,DA Warner,3,0
369,DJ Hussey,6,1
369,DJ Hussey,7,1
369,DJ Hussey,9,5
369,DJ Hussey,10,1
369,DJ Hussey,11,6
369,DJ Hussey,12,1
369,DJ Hussey,14,5
369,DJ Hussey,15,1
369,DJ Hussey,16,5
369,DJ Hussey,17,8
369,DJ Hussey,19,4
369,DJ Hussey,20,2
369,DPMD Jayawardene,4,4
369,DPMD Jayawardene,5,2
369,DPMD Jayawardene,6,1
369,DPMD Jayawardene,7,1
369,DPMD Jayawardene,8,1
369,DPMD Jayawardene,9,5
369,DPMD Jayawardene,10,1
369,DPMD Jayawardene,11,2
369,DPMD Jayawardene,12,2
369,DPMD Jayawardene,13,5
369,DPMD Jayawardene,14,6
369,DPMD Jayawardene,15,6
369,DPMD Jayawardene,16,0
369,DPMD Jayawardene,17,6
369,DPMD Jayawardene,18,1
369,DPMD Jayawardene,19,13
369,Gurkeerat Singh,13,8
369,IK Pathan,15,2
369,IK Pathan,17,2
369,IK Pathan,18,14
369,IK Pathan,19,1
369,LRPL Taylor,6,0
369,Mandeep Singh,1,5
369,Mandeep Singh,3,4
369,Mandeep Singh,4,1
369,Mandeep Singh,5,12
369,Mandeep Singh,6,0
369,N Saini,4,1
369,N Saini,6,8
369,N Saini,7,6
369,N Saini,8,0
369,NV Ojha,6,0
369,NV Ojha,7,1
369,NV Ojha,8,2
369,NV Ojha,9,6
369,NV Ojha,10,1
369,NV Ojha,11,13
369,NV Ojha,12,10
369,NV Ojha,13,1
369,NV Ojha,14,1
369,P Awana,19,1
369,P Awana,20,3
369,P Kumar,18,9
369,PP Chawla,13,1
369,PP Chawla,14,2
369,PP Chawla,15,2
369,PP Chawla,16,2
369,PP Chawla,17,3
369,PP Chawla,18,0
369,SE Marsh,1,1
369,SE Marsh,2,13
369,SE Marsh,3,1
369,SE Marsh,4,0
369,V Sehwag,1,6
369,V Sehwag,2,0
369,V Sehwag,3,2
369,V Sehwag,4,0
369,Y Venugopal Rao,3,5
369,Y Venugopal Rao,5,2
369,Y Venugopal Rao,6,0
370,AT Rayudu,13,1
370,AT Rayudu,14,8
370,AT Rayudu,15,2
370,AT Rayudu,16,0
370,BB McCullum,1,1
370,BB McCullum,2,0
370,DB Das,15,1
370,DB Das,16,1
370,DR Smith,17,0
370,G Gambhir,1,5
370,G Gambhir,2,4
370,G Gambhir,3,0
370,G Gambhir,4,9
370,G Gambhir,5,1
370,G Gambhir,6,5
370,G Gambhir,7,2
370,G Gambhir,8,3
370,G Gambhir,9,0
370,HH Gibbs,1,5
370,HH Gibbs,2,2
