match_id,bowler,over,total_runs
312,M Muralitharan,10,2
312,M Muralitharan,12,4
312,M Muralitharan,16,14
312,R Vinay Kumar,2,10
312,R Vinay Kumar,4,2
312,R Vinay Kumar,18,8
312,R Vinay Kumar,20,6
312,S Nadeem,7,9
312,S Nadeem,10,6
312,S Nadeem,13,6
312,S Nadeem,16,5
312,UT Yadav,5,4
312,UT Yadav,11,6
312,Z Khan,1,14
312,Z Khan,3,6
312,Z Khan,5,8
312,Z Khan,19,8
313,Ankit Sharma,1,2
313,Ankit Sharma,8,8
313,Ankit Sharma,14,18
313,DE Bollinger,4,11
313,DE Bollinger,6,10
313,DE Bollinger,18,0
313,DJ Bravo,10,10
313,DJ Harris,7,11
313,DT Christian,6,6
313,DT Christian,10,4
313,DT Christian,13,4
313,DT Christian,16,12
313,DW Steyn,2,7
313,DW Steyn,4,5
313,DW Steyn,15,6
313,DW Steyn,18,8
313,F du Plessis,16,16
313,JA Morkel,2,12
313,JA Morkel,8,8
313,MS Gony,3,6
313,MS Gony,5,18
313,MS Gony,12,8
313,MS Gony,20,23
313,R Ashwin,1,4
313,R Ashwin,3,5
313,R Ashwin,5,3
313,RA Jadeja,11,5
313,RA Jadeja,13,7
313,RA Jadeja,15,2
313,RA Jadeja,17,2
313,SB Jakati,12,10
313,SB Jakati,14,4
313,SK Raina,7,4
313,SK Raina,9,6
313,TP Sudhindra,9,8
313,TP Sudhindra,11,10
313,TP Sudhindra,17,12
313,TP Sudhindra,19,17
314,A Singh,2,4
314,A Singh,4,3
314,A Singh,16,4
314,A Singh,18,19
314,AA Chavan,1,4
314,AA Chavan,3,2
314,AA Chavan,5,10
314,AA Chavan,15,8
314,B Lee,1,1
314,B Lee,3,11
314,B Lee,17,2
314,B Lee,19,15
314,Iqbal Abdulla,6,8
314,Iqbal Abdulla,20,8
314,J Botha,10,13
314,J Botha,12,4
314,J Botha,14,9
314,J Botha,20,8
314,JH Kallis,2,3
314,JH Kallis,4,7
314,JH Kallis,15,11
314,JH Kallis,18,14
314,KK Cooper,6,4
314,KK Cooper,8,8
314,KK Cooper,17,14
314,KK Cooper,19,3
314,R Bhatia,7,9
314,R Bhatia,9,5
314,R Bhatia,11,6
314,R Bhatia,13,7
314,SK Trivedi,7,7
314,SK Trivedi,9,10
314,SK Trivedi,11,8
314,SK Trivedi,13,0
314,SP Narine,5,7
314,SP Narine,10,6
314,SP Narine,12,7
314,SP Narine,16,9
314,YK Pathan,8,11
314,YK Pathan,14,17
315,A Nehra,5,2
315,A Nehra,13,3
315,A Nehra,15,15
315,AB Dinda,1,3
315,AB Dinda,3,2
315,AB Dinda,19,9
315,AD Mascarenhas,4,7
315,AD Mascarenhas,6,2
315,AD Mascarenhas,12,6
315,AD Mascarenhas,16,8
315,Bipul Sharma,8,10
315,Bipul Sharma,10,13
315,Bipul Sharma,19,19
315,Harmeet Singh,13,6
315,Harmeet Singh,15,12
315,Harmeet Singh,17,1
315,Harmeet Singh,19,8
315,JD Ryder,8,7
315,JD Ryder,10,8
315,JD Ryder,12,14
315,JP Faulkner,2,5
315,JP Faulkner,14,9
315,JP Faulkner,18,9
315,JP Faulkner,20,8
315,M Kartik,7,4
315,M Kartik,9,15
315,M Kartik,11,5
315,MN Samuels,2,4
315,MN Samuels,4,2
315,MN Samuels,17,4
315,MN Samuels,20,13
315,P Kumar,1,10
315,P Kumar,3,6
315,P Kumar,5,8
315,P Kumar,7,5
315,PP Chawla,9,5
315,PP Chawla,11,9
315,R Sharma,6,6
315,R Sharma,14,9
315,R Sharma,16,5
315,R Sharma,18,14
316,A Mishra,8,5
316,A Mishra,12,3
316,A Mishra,16,9
316,A Mishra,18,14
316,Anand Rajan,7,3
316,Anand Rajan,11,8
316,Ankit Sharma,1,2
316,Ankit Sharma,3,2
316,Ankit Sharma,5,5
316,Ankit Sharma,13,9
316,CL White,10,5
316,CL White,14,14
316,DT Christian,6,14
316,DT Christian,9,7
316,DT Christian,17,8
316,DT Christian,20,21
316,DW Steyn,2,6
316,DW Steyn,4,0
316,DW Steyn,15,2
316,DW Steyn,19,5
316,Harbhajan Singh,1,2
316,Harbhajan Singh,3,2
316,Harbhajan Singh,11,4
316,Harbhajan Singh,15,10
316,KA Pollard,8,4
316,KA Pollard,10,6
316,KA Pollard,12,15
316,KA Pollard,20,8
316,MM Patel,2,5
316,MM Patel,4,9
316,MM Patel,13,3
316,MM Patel,18,4
316,PP Ojha,6,18
316,PP Ojha,9,5
316,PP Ojha,14,3
316,PP Ojha,16,13
316,SL Malinga,5,9
316,SL Malinga,7,1
316,SL Malinga,17,10
316,SL Malinga,19,7
317,B Lee,1,6
317,B Lee,3,1
317,B Lee,5,6
317,B Lee,17,8
317,DL Vettori,7,3
317,DL Vettori,9,8
317,DL Vettori,11,11
317,HV Patel,4,15
317,HV Patel,12,12
317,HV Patel,16,7
317,HV Patel,20,12
317,JH Kallis,2,1
317,JH Kallis,4,6
317,L Balaji,6,0
317,L Balaji,8,5
317,L Balaji,10,10
317,L Balaji,12,4
317,M Muralitharan,6,13
317,M Muralitharan,10,8
317,M Muralitharan,14,3
317,M Muralitharan,18,8
317,R Bhatia,7,3
317,R Bhatia,9,5
317,R Bhatia,11,14
317,R Bhatia,14,8
317,R Vinay Kumar,2,8
317,R Vinay Kumar,13,8
317,R Vinay Kumar,15,2
317,R Vinay Kumar,19,3
317,RN ten Doeschate,13,7
317,RN ten Doeschate,15,5
317,RN ten Doeschate,19,12
317,Shakib Al Hasan,16,10
317,Shakib Al Hasan,18,7
317,Shakib Al Hasan,20,5
317,V Kohli,8,13
317,Z Khan,1,4
317,Z Khan,3,8
317,Z Khan,5,12
317,Z Khan,17,7
318,DE Bollinger,2,7
318,DE Bollinger,5,11
318,DJ Bravo,9,5
318,IK Pathan,1,4
318,IK Pathan,3,14
318,IK Pathan,8,6
318,IK Pathan,11,2
318,JA Morkel,1,12
318,JA Morkel,3,12
318,KP Pietersen,7,6
318,KP Pietersen,9,10
318,M Morkel,4,2
318,M Morkel,6,6
318,M Morkel,18,5
318,M Morkel,20,7
318,R Ashwin,4,2
318,R Ashwin,6,6
318,R Ashwin,12,11
318,R Ashwin,14,3
318,RA Jadeja,8,11
318,RA Jadeja,11,8
318,RE van der Merwe,10,3
318,RE van der Merwe,12,4
318,RE van der Merwe,14,5
318,RE van der Merwe,16,3
318,S Nadeem,13,1
318,S Nadeem,15,2
318,S Nadeem,17,6
318,SB Jakati,7,3
318,SB Jakati,10,10
318,SB Jakati,13,10
318,UT Yadav,2,8
318,UT Yadav,5,7
318,UT Yadav,19,9
319,A Singh,2,3
319,A Singh,4,7
319,A Singh,6,10
319,A Singh,19,9
319,AA Chavan,1,2
319,AA Chavan,3,21
319,AA Chavan,10,5
319,AA Chavan,17,16
319,GB Hogg,7,7
319,GB Hogg,9,8
319,GB Hogg,11,7
319,GB Hogg,15,9
319,Harbhajan Singh,9,7
319,Harbhajan Singh,11,10
319,Harbhajan Singh,13,16
319,Harbhajan Singh,16,10
319,J Botha,14,23
319,JEC Franklin,5,12
319,JEC Franklin,7,10
319,KA Pollard,10,7
319,KA Pollard,12,10
319,KA Pollard,14,19
319,KA Pollard,18,8
319,KK Cooper,5,11
319,KK Cooper,12,9
319,KK Cooper,18,11
319,KK Cooper,20,13
319,MM Patel,2,2
319,MM Patel,4,11
319,MM Patel,17,11
319,MM Patel,20,4
319,PP Ojha,6,9
319,PP Ojha,8,11
319,SK Trivedi,8,6
319,SK Trivedi,13,9
319,SK Trivedi,16,11
319,SL Malinga,1,7
319,SL Malinga,3,3
319,SL Malinga,15,2
319,SL Malinga,19,1
320,DE Bollinger,2,6
320,DE Bollinger,4,11
320,DE Bollinger,20,7
320,DJ Bravo,7,6
320,DJ Bravo,10,6
320,DJ Bravo,13,4
320,DJ Bravo,15,14
320,DL Vettori,1,2
320,DL Vettori,3,7
320,DL Vettori,12,6
320,DL Vettori,14,15
320,JA Morkel,6,5
320,JA Morkel,8,7
320,JA Morkel,11,8
320,JA Morkel,18,17
320,M Muralitharan,7,5
320,M Muralitharan,9,6
320,M Muralitharan,11,6
320,M Muralitharan,15,4
320,R Ashwin,1,9
320,R Ashwin,3,11
320,R Ashwin,5,14
320,R Ashwin,16,12
320,R Vinay Kumar,5,7
320,R Vinay Kumar,10,14
320,R Vinay Kumar,17,15
320,R Vinay Kumar,20,17
320,RA Jadeja,17,12
320,RA Jadeja,19,8
320,RR Bhatkal,6,20
320,RR Bhatkal,13,15
320,SB Jakati,12,14
320,SB Jakati,14,13
320,SK Raina,9,21
320,V Kohli,8,8
320,V Kohli,19,28
320,Z Khan,2,5
320,Z Khan,4,11
320,Z Khan,16,10
320,Z Khan,18,7
321,A Nehra,2,6
321,A Nehra,4,6
321,A Nehra,15,10
321,AB Dinda,1,7
321,AB Dinda,3,1
321,AB Dinda,17,10
321,AD Mascarenhas,6,1
321,AD Mascarenhas,8,12
321,AD Mascarenhas,13,6
321,AD Mascarenhas,18,10
321,AD Mathews,6,10
321,AD Mathews,8,5
321,AD Mathews,10,5
321,Harmeet Singh,9,11
321,Harmeet Singh,11,9
321,Harmeet Singh,17,3
321,JD Ryder,7,7
321,JD Ryder,9,5
321,MN Samuels,5,8
321,MN Samuels,11,8
321,MN Samuels,13,4
321,MN Samuels,18,7
321,P Awana,2,3
321,P Awana,4,9
321,P Awana,15,6
321,P Awana,19,3
321,P Kumar,1,5
321,P Kumar,3,10
321,P Kumar,5,1
321,P Kumar,7,3
321,PP Chawla,10,7
321,PP Chawla,12,6
321,PP Chawla,14,7
321,PP Chawla,16,3
321,R Sharma,12,3
321,R Sharma,14,3
321,R Sharma,16,11
322,A Singh,2,3
322,A Singh,4,4
322,A Singh,6,10
322,A Singh,19,14
322,AA Chavan,5,4
322,AA Chavan,7,9
322,AA Chavan,14,13
322,AA Chavan,20,6
322,AL Menaria,15,3
322,GB Hogg,8,7
322,GB Hogg,10,7
322,GB Hogg,12,4
322,GB Hogg,17,6
322,J Botha,1,10
322,J Botha,3,5
322,J Botha,11,2
322,J Botha,13,5
322,JH Kallis,2,7
322,JH Kallis,4,7
322,JH Kallis,6,12
322,L Balaji,1,4
322,L Balaji,3,5
322,L Balaji,18,4
322,L Balaji,20,15
322,R Bhatia,14,3
322,R Bhatia,16,16
322,SK Trivedi,9,9
322,SK Trivedi,16,7
322,SK Trivedi,18,9
322,SP Narine,5,10
322,SP Narine,13,4
322,SP Narine,15,5
322,SP Narine,19,3
322,Shakib Al Hasan,7,2
322,Shakib Al Hasan,9,3
322,Shakib Al Hasan,11,4
322,Shakib Al Hasan,17,8
322,YK Pathan,8,1
322,YK Pathan,10,7
322,YK Pathan,12,11
323,A Mishra,8,17
323,A Mishra,14,9
323,AB Agarkar,6,15
323,AB Agarkar,8,11
323,AB Agarkar,19,16
323,Ankit Sharma,9,4
323,Ankit Sharma,12,8
323,Ankit Sharma,20,6
323,DT Christian,5,7
323,DT Christian,10,8
323,DT Christian,16,6
323,DT Christian,18,14
323,DW Steyn,2,5
323,DW Steyn,4,6
323,DW Steyn,15,2
323,DW Steyn,19,6
323,IK Pathan,1,2
323,IK Pathan,4,14
323,IK Pathan,13,4
323,IK Pathan,15,7
323,JP Duminy,7,8
323,JP Duminy,11,4
323,JP Duminy,13,21
323,KP Pietersen,2,7
323,KP Pietersen,7,9
323,M Morkel,3,3
323,M Morkel,5,9
323,M Morkel,18,5
323,M Morkel,20,6
323,S Nadeem,10,3
323,S Nadeem,12,5
323,S Nadeem,14,3
323,S Nadeem,16,5
323,UT Yadav,9,11
323,UT Yadav,11,17
323,UT Yadav,17,5
323,V Pratap Singh,1,2
323,V Pratap Singh,3,7
323,V Pratap Singh,6,7
323,V Pratap Singh,17,15
324,A Nehra,4,18
324,A Nehra,14,6
324,A Nehra,16,11
324,A Nehra,20,8
324,AB Dinda,2,7
324,AB Dinda,11,13
324,AB Dinda,17,4
324,AB Dinda,19,7
324,AD Mathews,7,6
324,AD Mathews,9,12
324,DJ Bravo,6,8
324,DJ Bravo,16,11
324,DJ Bravo,18,12
324,JA Morkel,2,10
324,JA Morkel,4,12
324,KMDN Kulasekara,1,6
324,KMDN Kulasekara,3,15
324,KMDN Kulasekara,17,5
324,KMDN Kulasekara,19,12
324,M Kartik,1,1
324,M Kartik,3,5
324,M Kartik,13,12
324,MN Samuels,6,4
324,MN Samuels,8,6
324,MN Samuels,15,8
324,MN Samuels,18,11
324,R Ashwin,5,5
324,R Ashwin,7,5
324,R Ashwin,9,3
324,R Ashwin,15,6
324,R Sharma,5,8
324,R Sharma,10,4
324,R Sharma,12,4
324,SK Raina,8,2
324,SK Raina,10,6
324,SK Raina,12,4
324,SK Raina,14,10
324,VY Mahesh,11,9
324,VY Mahesh,13,5
324,VY Mahesh,20,10
325,AD Mascarenhas,4,11
325,AD Mascarenhas,6,7
325,AD Mascarenhas,14,5
325,AD Mascarenhas,18,11
325,BA Bhatt,2,11
325,BA Bhatt,7,6
325,BA Bhatt,12,6
325,BA Bhatt,16,5
325,Harmeet Singh,8,7
325,Harmeet Singh,10,4
325,Harmeet Singh,17,12
325,Harmeet Singh,20,6
325,JD Unadkat,8,10
325,JD Unadkat,10,11
325,JD Unadkat,16,11
325,JH Kallis,2,7
325,JH Kallis,4,4
325,JH Kallis,6,2
325,JH Kallis,19,19
325,P Kumar,1,2
325,P Kumar,3,9
325,P Kumar,5,8
325,P Kumar,19,4
325,PP Chawla,9,5
325,PP Chawla,11,3
325,PP Chawla,13,1
325,PP Chawla,15,9
325,R Bhatia,11,8
325,R Bhatia,13,2
325,R Bhatia,15,2
325,R Bhatia,17,3
325,SP Narine,3,3
325,SP Narine,5,3
325,SP Narine,18,3
325,SP Narine,20,11
325,Shakib Al Hasan,7,5
325,Shakib Al Hasan,9,8
325,Shakib Al Hasan,12,5
325,Shakib Al Hasan,14,10
325,YK Pathan,1,7
326,A Singh,4,10
326,A Singh,6,12
326,A Singh,17,12
326,A Singh,20,9
326,CH Gayle,16,21
326,DL Vettori,7,4
326,DL Vettori,9,5
326,DL Vettori,11,5
326,DL Vettori,15,7
326,GB Hogg,8,4
326,GB Hogg,10,5
326,GB Hogg,14,9
326,GB Hogg,18,1
326,J Botha,1,7
326,J Botha,3,17
326,J Botha,12,3
326,J Botha,16,3
326,M Muralitharan,8,5
326,M Muralitharan,10,4
326,M Muralitharan,12,9
326,M Muralitharan,18,17
326,Pankaj Singh,2,4
326,Pankaj Singh,5,4
326,Pankaj Singh,7,5
326,Pankaj Singh,19,6
326,R Vinay Kumar,6,9
326,R Vinay Kumar,13,7
326,R Vinay Kumar,17,24
326,R Vinay Kumar,20,11
326,S Aravind,2,9
326,S Aravind,4,15
326,S Aravind,14,24
326,SK Trivedi,9,8
326,SK Trivedi,11,3
326,SK Trivedi,13,10
326,SK Trivedi,15,4
326,Z Khan,1,2
326,Z Khan,3,0
326,Z Khan,5,8
326,Z Khan,19,9
327,AB Agarkar,8,7
327,AB Agarkar,10,3
327,AB Agarkar,12,17
327,AB Agarkar,20,0
327,CJ McKay,5,12
327,CJ McKay,10,5
327,CJ McKay,12,7
327,IK Pathan,1,2
327,IK Pathan,3,2
327,IK Pathan,13,7
327,IK Pathan,15,4
327,KA Pollard,15,6
327,M Morkel,5,9
327,M Morkel,7,7
327,M Morkel,16,1
327,M Morkel,18,6
327,MM Patel,1,8
327,MM Patel,3,4
327,MM Patel,14,7
327,PP Ojha,7,3
327,PP Ojha,9,1
327,PP Ojha,11,9
327,PP Ojha,13,6
327,RP Singh,2,6
327,RP Singh,4,4
327,RP Singh,6,7
327,RP Singh,8,8
327,S Nadeem,2,1
327,S Nadeem,4,2
327,S Nadeem,6,7
327,S Nadeem,14,6
327,UT Yadav,9,3
327,UT Yadav,11,2
327,UT Yadav,17,3
327,UT Yadav,19,3
328,A Mishra,10,11
328,A Mishra,12,9
328,A Mishra,14,4
328,A Mishra,16,8
328,A Singh,2,7
328,A Singh,4,13
328,A Singh,18,17
328,A Singh,20,18
328,Anand Rajan,5,11
328,Anand Rajan,7,8
328,Anand Rajan,11,12
328,Anand Rajan,19,14
328,Ankit Sharma,1,5
328,Ankit Sharma,3,8
328,Ankit Sharma,13,9
328,Ankit Sharma,15,11
328,BJ Hodge,11,13
328,DT Christian,4,14
328,DT Christian,6,12
328,DT Christian,8,4
328,DT Christian,18,13
328,DW Steyn,2,12
328,DW Steyn,9,4
328,DW Steyn,17,17
328,DW Steyn,20,11
328,GB Hogg,8,7
328,GB Hogg,10,6
328,GB Hogg,12,9
328,GB Hogg,17,11
328,J Botha,3,10
328,J Botha,6,8
328,J Botha,13,3
328,J Botha,15,9
328,Pankaj Singh,1,9
328,Pankaj Singh,5,10
328,Pankaj Singh,19,18
328,SK Trivedi,7,6
328,SK Trivedi,9,7
328,SK Trivedi,14,2
328,SK Trivedi,16,13
329,A Nehra,2,1
329,A Nehra,4,18
329,A Nehra,16,11
329,A Nehra,20,24
329,AB Dinda,1,3
329,AB Dinda,3,13
329,AB Dinda,15,5
329,AB Dinda,19,7
329,AD Mathews,10,7
329,AD Mathews,12,8
329,AD Mathews,14,5
329,AD Mathews,18,16
329,B Kumar,5,5
329,B Kumar,7,5
329,B Kumar,9,6
329,B Kumar,17,11
329,DL Vettori,6,10
329,DL Vettori,11,5
329,DL Vettori,13,5
329,DL Vettori,17,14
329,HV Patel,5,11
329,HV Patel,7,5
329,HV Patel,9,10
329,HV Patel,15,5
329,KP Appanna,8,11
329,KP Appanna,14,12
329,MN Samuels,6,2
329,MN Samuels,8,3
329,R Sharma,11,5
329,R Sharma,13,31
329,R Vinay Kumar,4,7
329,R Vinay Kumar,12,11
329,R Vinay Kumar,18,9
329,R Vinay Kumar,20,7
329,TM Dilshan,2,13
329,TM Dilshan,10,12
329,Z Khan,1,5
329,Z Khan,3,12
329,Z Khan,16,7
329,Z Khan,19,11
330,AD Mascarenhas,2,8
330,AD Mascarenhas,7,3
330,AD Mascarenhas,12,3
330,AD Mascarenhas,16,10
330,B Lee,1,8
330,B Lee,3,9
330,B Lee,14,3
330,B Lee,16,7
330,BA Bhatt,11,5
330,BA Bhatt,13,8
330,BA Bhatt,15,10
330,BA Bhatt,17,10
330,Harmeet Singh,4,14
330,Harmeet Singh,9,12
330,JH Kallis,2,7
330,JH Kallis,4,5
330,JH Kallis,6,11
330,L Balaji,8,4
330,L Balaji,10,2
330,L Balaji,12,7
330,L Balaji,19,7
330,P Kumar,1,10
330,P Kumar,3,0
330,P Kumar,5,15
330,PP Chawla,6,6
330,PP Chawla,8,4
330,PP Chawla,10,3
330,PP Chawla,14,6
330,R Bhatia,11,5
330,R Bhatia,13,8
330,R Bhatia,15,3
330,R Bhatia,17,7
330,SP Narine,5,5
330,SP Narine,7,5
330,SP Narine,18,4
330,SP Narine,20,10
330,YK Pathan,9,7
331,A Ashish Reddy,6,20
331,A Ashish Reddy,13,9
331,A Mishra,8,13
331,A Mishra,10,10
331,A Mishra,12,5
331,A Mishra,14,16
331,AD Russell,1,8
331,AD Russell,9,10
331,AD Russell,11,6
331,AD Russell,15,15
331,Ankit Sharma,16,16
331,IK Pathan,2,8
331,IK Pathan,7,9
331,IK Pathan,13,16
331,IK Pathan,18,13
331,M Morkel,3,3
331,M Morkel,5,4
331,M Morkel,17,17
331,M Morkel,19,8
331,MS Gony,3,6
331,MS Gony,5,2
331,MS Gony,7,10
331,MS Gony,11,12
331,S Dhawan,1,16
331,S Dhawan,9,15
331,S Nadeem,8,8
331,S Nadeem,10,4
331,S Nadeem,12,15
331,S Nadeem,16,13
331,TP Sudhindra,2,7
331,TP Sudhindra,4,13
331,TP Sudhindra,15,13
331,TP Sudhindra,17,10
331,VR Aaron,4,5
331,VR Aaron,6,5
331,VR Aaron,14,11
331,VR Aaron,20,9
332,A Nehra,2,2
332,A Nehra,10,4
332,A Nehra,17,9
332,A Nehra,19,9
332,AD Mathews,8,12
332,B Kumar,4,8
332,B Kumar,6,14
332,B Kumar,15,15
332,DE Bollinger,1,9
332,DE Bollinger,6,18
332,DE Bollinger,19,4
332,DJ Bravo,7,2
332,DJ Bravo,13,11
332,DJ Bravo,18,10
332,DJ Bravo,20,7
332,KMDN Kulasekara,2,6
332,KMDN Kulasekara,4,4
332,M Kartik,1,6
332,M Kartik,3,1
332,M Kartik,11,6
332,M Kartik,14,11
332,MN Samuels,5,11
332,MN Samuels,12,9
332,MN Samuels,16,1
332,MN Samuels,20,18
332,R Ashwin,3,7
332,R Ashwin,5,9
332,R Ashwin,14,4
332,R Ashwin,16,17
332,R Sharma,7,1
332,R Sharma,9,9
332,R Sharma,13,6
332,R Sharma,18,12
332,RA Jadeja,9,2
332,RA Jadeja,11,7
332,RA Jadeja,15,7
332,RA Jadeja,17,6
332,SB Jakati,8,4
332,SB Jakati,10,4
332,SB Jakati,12,13
333,AB McDonald,7,10
333,AB McDonald,9,7
333,AB McDonald,11,5
333,AB McDonald,14,5
333,Azhar Mahmood,11,4
333,Azhar Mahmood,13,12
333,Azhar Mahmood,17,8
333,Azhar Mahmood,20,6
333,DL Vettori,8,6
333,DL Vettori,10,6
333,DL Vettori,12,6
333,DL Vettori,16,7
333,HV Patel,6,14
333,HV Patel,13,8
333,HV Patel,15,11
333,HV Patel,17,13
333,Harmeet Singh,8,9
333,Harmeet Singh,10,12
333,Harmeet Singh,12,10
333,Harmeet Singh,14,15
333,P Awana,2,5
333,P Awana,4,1
333,P Awana,6,11
333,P Awana,18,17
333,P Kumar,1,3
333,P Kumar,3,9
333,P Kumar,5,7
333,P Kumar,16,16
333,PP Chawla,7,3
333,PP Chawla,9,12
333,PP Chawla,15,3
333,PP Chawla,19,3
333,R Vinay Kumar,2,7
333,R Vinay Kumar,4,5
333,R Vinay Kumar,18,14
333,R Vinay Kumar,20,14
333,Z Khan,1,3
333,Z Khan,3,5
333,Z Khan,5,7
333,Z Khan,19,10
334,A Singh,3,9
334,A Singh,5,11
334,A Singh,16,12
334,A Singh,18,13
334,AL Menaria,1,2
334,AL Menaria,7,8
334,DE Bollinger,2,8
334,DE Bollinger,6,5
334,DE Bollinger,16,9
334,DE Bollinger,19,9
334,DJ Bravo,4,15
334,DJ Bravo,14,4
334,DJ Bravo,17,13
334,GB Hogg,6,5
334,GB Hogg,8,4
334,GB Hogg,10,4
334,GB Hogg,14,5
334,KK Cooper,4,6
334,KK Cooper,12,7
334,KK Cooper,17,2
334,KK Cooper,19,8
334,KMDN Kulasekara,1,5
334,KMDN Kulasekara,3,6
334,KMDN Kulasekara,18,4
334,KMDN Kulasekara,20,4
334,R Ashwin,5,2
334,R Ashwin,7,2
334,R Ashwin,9,6
334,R Ashwin,11,9
334,RA Jadeja,10,6
334,RA Jadeja,13,5
334,RA Jadeja,15,22
334,SB Jakati,8,7
334,SB Jakati,12,5
334,SK Trivedi,9,9
334,SK Trivedi,11,6
334,SK Trivedi,13,5
334,SK Trivedi,15,11
334,STR Binny,2,12
334,STR Binny,20,8
335,A Nehra,2,7
335,A Nehra,4,2
335,A Nehra,17,3
335,A Nehra,19,15
335,AC Thomas,1,5
335,AC Thomas,3,2
335,AC Thomas,18,10
335,AC Thomas,20,5
335,AD Mathews,6,20
335,AD Mathews,11,12
335,IK Pathan,1,0
335,IK Pathan,3,11
335,IK Pathan,14,4
335,IK Pathan,16,11
335,JD Ryder,8,18
335,KP Pietersen,7,4
335,KP Pietersen,9,17
335,M Kartik,5,13
335,M Kartik,13,6
335,M Kartik,15,6
335,M Morkel,4,13
335,M Morkel,6,18
335,M Morkel,15,7
335,M Morkel,20,12
335,R Sharma,7,7
335,R Sharma,9,13
335,S Nadeem,2,3
335,S Nadeem,10,6
335,S Nadeem,12,13
335,S Nadeem,18,23
335,SC Ganguly,10,5
335,SC Ganguly,12,10
335,SC Ganguly,14,5
335,SC Ganguly,16,8
335,UT Yadav,5,7
335,UT Yadav,11,3
335,UT Yadav,17,12
335,UT Yadav,19,9
335,V Sehwag,8,9
335,Y Nagar,13,10
336,Azhar Mahmood,6,11
336,Azhar Mahmood,8,8
336,Azhar Mahmood,14,12
336,Azhar Mahmood,17,8
336,BA Bhatt,2,3
336,BA Bhatt,4,11
336,BA Bhatt,12,19
336,DJ Hussey,13,12
336,Harbhajan Singh,8,7
336,Harbhajan Singh,10,14
336,Harbhajan Singh,12,6
336,Harbhajan Singh,14,7
336,KA Pollard,6,6
336,KA Pollard,9,2
336,KA Pollard,11,5
336,KA Pollard,16,1
336,MM Patel,1,10
336,MM Patel,3,10
336,MM Patel,17,10
336,MM Patel,19,11
336,NLTC Perera,13,10
336,NLTC Perera,20,9
336,P Awana,5,6
336,P Awana,10,2
336,P Awana,18,6
336,P Awana,20,9
336,P Kumar,1,0
336,P Kumar,3,8
336,P Kumar,15,21
336,P Kumar,19,8
336,PP Chawla,7,3
336,PP Chawla,9,6
336,PP Chawla,11,7
336,PP Chawla,16,3
336,PP Ojha,5,10
336,PP Ojha,7,4
336,PP Ojha,18,14
336,RP Singh,2,6
336,RP Singh,4,6
336,RP Singh,15,16
337,A Mishra,7,2
337,A Mishra,9,6
337,A Mishra,14,9
337,A Mishra,19,10
337,Anand Rajan,10,7
337,Anand Rajan,12,5
337,Ankit Sharma,2,4
337,Ankit Sharma,11,8
337,Ankit Sharma,13,3
337,Ankit Sharma,16,4
337,B Lee,2,2
337,B Lee,4,9
337,B Lee,15,3
337,B Lee,17,1
337,CL White,8,8
337,DW Steyn,1,5
337,DW Steyn,3,8
337,DW Steyn,5,6
337,DW Steyn,17,6
337,JH Kallis,7,9
337,JH Kallis,9,8
337,JP Duminy,20,1
337,L Balaji,6,4
337,L Balaji,8,5
337,L Balaji,11,9
337,L Balaji,19,4
337,R Bhatia,10,6
337,R Bhatia,12,8
337,R Bhatia,14,8
337,R Bhatia,16,4
337,SP Narine,5,5
337,SP Narine,13,3
337,SP Narine,18,8
337,SP Narine,20,11
337,V Pratap Singh,4,9
337,V Pratap Singh,6,10
337,V Pratap Singh,15,7
337,V Pratap Singh,18,9
337,YK Pathan,1,6
337,YK Pathan,3,13
338,A Chandila,1,5
338,A Chandila,3,8
338,A Chandila,11,2
338,A Chandila,13,14
338,DL Vettori,5,4
338,DL Vettori,7,8
338,DL Vettori,13,3
338,DL Vettori,16,7
338,GB Hogg,10,5
338,GB Hogg,12,11
338,GB Hogg,14,10
338,GB Hogg,17,14
338,HV Patel,9,2
338,HV Patel,11,13
338,HV Patel,15,10
338,HV Patel,20,8
338,KK Cooper,5,2
338,KK Cooper,15,8
338,KK Cooper,18,17
338,KK Cooper,20,15
338,KP Appanna,8,1
338,KP Appanna,10,8
338,KP Appanna,12,8
338,KP Appanna,14,2
338,Pankaj Singh,2,10
338,Pankaj Singh,4,2
338,Pankaj Singh,6,10
338,Pankaj Singh,8,10
338,R Vinay Kumar,2,10
338,R Vinay Kumar,4,6
338,R Vinay Kumar,6,13
338,R Vinay Kumar,18,9
338,SK Trivedi,7,3
338,SK Trivedi,9,7
338,SK Trivedi,16,15
338,SK Trivedi,19,21
338,Z Khan,1,8
338,Z Khan,3,7
338,Z Khan,17,11
338,Z Khan,19,5
339,A Nehra,2,7
339,A Nehra,4,12
339,A Nehra,6,15
339,AC Thomas,1,8
339,AC Thomas,3,7
339,IK Pathan,1,1
339,IK Pathan,3,5
339,IK Pathan,5,4
339,IK Pathan,15,14
339,LJ Wright,5,12
339,LJ Wright,11,12
339,M Kartik,8,4
339,M Kartik,10,9
339,M Kartik,13,9
339,M Kartik,15,4
339,M Morkel,2,1
339,M Morkel,6,10
339,M Morkel,18,13
339,M Morkel,20,14
339,P Negi,7,11
339,P Negi,9,4
339,P Negi,11,3
339,P Negi,16,4
339,R Sharma,9,13
339,R Sharma,12,4
339,R Sharma,14,6
339,R Sharma,16,14
339,S Nadeem,8,3
