player,season,match_id,no. of runs,no. of overs,no. of balls,strike rate
SS Iyer,2016,593,22,7,42,0.5238095238095238
SS Iyer,2016,602,0,1,6,0.0
SS Iyer,2016,625,8,4,24,0.3333333333333333
SS Iyer,2017,15,25,5,30,0.8333333333333334
SS Iyer,2017,18,26,7,42,0.6190476190476191
SS Iyer,2017,21,53,11,66,0.803030303030303
SS Iyer,2017,24,6,3,18,0.3333333333333333
SS Iyer,2017,31,48,12,72,0.6666666666666666
SS Iyer,2017,35,6,2,12,0.5
SS Iyer,2017,39,35,9,54,0.6481481481481481
SS Iyer,2017,41,16,4,24,0.6666666666666666
SS Iyer,2017,44,3,2,12,0.25
SS Iyer,2017,49,98,18,108,0.9074074074074074
SS Iyer,2017,51,3,2,12,0.25
SS Iyer,2017,55,33,10,60,0.55
SS Shaikh,2009,168,6,3,18,0.3333333333333333
SS Tiwary,2008,69,17,5,30,0.5666666666666667
SS Tiwary,2008,82,9,4,24,0.375
SS Tiwary,2009,132,4,2,12,0.3333333333333333
SS Tiwary,2009,135,6,2,12,0.5
SS Tiwary,2009,147,3,2,12,0.25
SS Tiwary,2010,176,54,12,72,0.75
SS Tiwary,2010,183,65,13,78,0.8333333333333334
SS Tiwary,2010,188,26,6,36,0.7222222222222222
SS Tiwary,2010,191,30,8,48,0.625
SS Tiwary,2010,194,2,1,6,0.3333333333333333
SS Tiwary,2010,199,4,1,6,0.6666666666666666
SS Tiwary,2010,201,32,9,54,0.5925925925925926
SS Tiwary,2010,207,45,11,66,0.6818181818181818
SS Tiwary,2010,211,18,6,36,0.5
SS Tiwary,2010,215,4,2,12,0.3333333333333333
SS Tiwary,2010,219,17,2,12,1.4166666666666667
SS Tiwary,2010,221,38,9,54,0.7037037037037037
SS Tiwary,2010,230,47,13,78,0.6025641025641025
SS Tiwary,2010,231,54,9,54,1.0
SS Tiwary,2010,234,0,1,6,0.0
SS Tiwary,2011,237,27,8,48,0.5625
SS Tiwary,2011,242,17,3,18,0.9444444444444444
SS Tiwary,2011,245,7,5,30,0.23333333333333334
SS Tiwary,2011,248,15,4,24,0.625
SS Tiwary,2011,263,20,8,48,0.4166666666666667
SS Tiwary,2011,268,14,3,18,0.7777777777777778
SS Tiwary,2011,280,13,3,18,0.7222222222222222
SS Tiwary,2011,291,1,2,12,0.08333333333333333
SS Tiwary,2011,296,9,4,24,0.375
SS Tiwary,2011,302,15,9,54,0.2777777777777778
SS Tiwary,2011,304,9,4,24,0.375
SS Tiwary,2011,306,8,4,24,0.3333333333333333
SS Tiwary,2011,307,43,12,72,0.5972222222222222
SS Tiwary,2012,312,1,2,12,0.08333333333333333
SS Tiwary,2012,317,19,10,60,0.31666666666666665
SS Tiwary,2012,320,8,2,12,0.6666666666666666
SS Tiwary,2012,326,17,7,42,0.40476190476190477
SS Tiwary,2012,329,37,8,48,0.7708333333333334
SS Tiwary,2012,333,4,3,18,0.2222222222222222
SS Tiwary,2012,344,22,8,48,0.4583333333333333
SS Tiwary,2012,350,1,1,6,0.16666666666666666
SS Tiwary,2012,362,36,9,54,0.6666666666666666
SS Tiwary,2012,367,24,4,24,1.0
SS Tiwary,2012,376,30,12,72,0.4166666666666667
SS Tiwary,2013,407,26,9,54,0.48148148148148145
SS Tiwary,2013,411,2,1,6,0.3333333333333333
SS Tiwary,2013,417,25,7,42,0.5952380952380952
SS Tiwary,2013,420,9,3,18,0.5
SS Tiwary,2013,426,64,15,90,0.7111111111111111
SS Tiwary,2013,441,1,2,12,0.08333333333333333
SS Tiwary,2015,545,25,5,30,0.8333333333333334
SS Tiwary,2015,548,6,1,6,1.0
SS Tiwary,2015,553,32,5,30,1.0666666666666667
SS Tiwary,2015,556,15,4,24,0.625
SS Tiwary,2015,561,29,9,54,0.5370370370370371
SS Tiwary,2015,571,13,5,30,0.43333333333333335
SS Tiwary,2016,601,1,2,12,0.08333333333333333
SS Tiwary,2016,605,60,18,108,0.5555555555555556
SS Tiwary,2016,609,23,6,36,0.6388888888888888
SS Tiwary,2016,611,56,13,78,0.717948717948718
SS Tiwary,2016,616,9,3,18,0.5
SS Tiwary,2016,621,13,6,36,0.3611111111111111
SS Tiwary,2016,629,18,5,30,0.6
SS Tiwary,2017,53,57,16,96,0.59375
ST Jayasuriya,2008,63,30,5,30,1.0
ST Jayasuriya,2008,67,21,3,18,1.1666666666666667
ST Jayasuriya,2008,69,2,3,18,0.1111111111111111
ST Jayasuriya,2008,72,21,9,54,0.3888888888888889
ST Jayasuriya,2008,75,18,2,12,1.5
ST Jayasuriya,2008,82,34,6,36,0.9444444444444444
ST Jayasuriya,2008,86,19,6,36,0.5277777777777778
ST Jayasuriya,2008,90,57,12,72,0.7916666666666666
ST Jayasuriya,2008,96,122,12,72,1.6944444444444444
ST Jayasuriya,2008,99,57,5,30,1.9
ST Jayasuriya,2008,102,37,3,18,2.0555555555555554
ST Jayasuriya,2008,106,29,3,18,1.6111111111111112
ST Jayasuriya,2008,109,69,14,84,0.8214285714285714
ST Jayasuriya,2008,113,41,11,66,0.6212121212121212
ST Jayasuriya,2009,118,27,6,36,0.75
ST Jayasuriya,2009,128,2,2,12,0.16666666666666666
ST Jayasuriya,2009,132,53,11,66,0.803030303030303
ST Jayasuriya,2009,135,1,1,6,0.16666666666666666
ST Jayasuriya,2009,138,9,4,24,0.375
ST Jayasuriya,2009,143,55,13,78,0.7051282051282052
ST Jayasuriya,2009,147,5,2,12,0.4166666666666667
ST Jayasuriya,2009,153,32,7,42,0.7619047619047619
ST Jayasuriya,2009,157,5,2,12,0.4166666666666667
ST Jayasuriya,2009,160,23,7,42,0.5476190476190477
ST Jayasuriya,2009,162,32,5,30,1.0666666666666667
ST Jayasuriya,2009,170,2,1,6,0.3333333333333333
ST Jayasuriya,2010,176,24,4,24,1.0
ST Jayasuriya,2010,183,11,4,24,0.4583333333333333
ST Jayasuriya,2010,188,3,2,12,0.25
ST Jayasuriya,2010,219,2,2,12,0.16666666666666666
STR Binny,2010,230,8,2,12,0.6666666666666666
STR Binny,2011,256,30,9,54,0.5555555555555556
STR Binny,2011,276,7,2,12,0.5833333333333334
STR Binny,2012,338,22,7,42,0.5238095238095238
STR Binny,2012,354,0,1,6,0.0
STR Binny,2012,361,29,6,36,0.8055555555555556
STR Binny,2012,365,6,2,12,0.5
STR Binny,2012,373,7,3,18,0.3888888888888889
STR Binny,2012,377,30,6,36,0.8333333333333334
STR Binny,2013,385,42,6,36,1.1666666666666667
STR Binny,2013,389,14,4,24,0.5833333333333334
STR Binny,2013,393,2,2,12,0.16666666666666666
STR Binny,2013,398,0,1,6,0.0
STR Binny,2013,403,4,2,12,0.3333333333333333
STR Binny,2013,407,33,5,30,1.1
STR Binny,2013,410,37,7,42,0.8809523809523809
STR Binny,2013,416,9,5,30,0.3
STR Binny,2013,420,6,2,12,0.5
STR Binny,2013,427,3,2,12,0.25
STR Binny,2013,431,32,4,24,1.3333333333333333
STR Binny,2013,442,42,8,48,0.875
STR Binny,2013,447,44,12,72,0.6111111111111112
STR Binny,2013,449,8,3,18,0.4444444444444444
STR Binny,2013,455,2,2,12,0.16666666666666666
STR Binny,2013,456,28,6,36,0.7777777777777778
STR Binny,2014,461,49,14,84,0.5833333333333334
STR Binny,2014,464,12,3,18,0.6666666666666666
STR Binny,2014,467,8,4,24,0.3333333333333333
STR Binny,2014,476,0,1,6,0.0
STR Binny,2014,482,11,4,24,0.4583333333333333
STR Binny,2014,487,12,9,54,0.2222222222222222
STR Binny,2014,492,1,1,6,0.16666666666666666
STR Binny,2014,494,23,7,42,0.5476190476190477
STR Binny,2014,498,0,2,12,0.0
STR Binny,2014,501,2,3,18,0.1111111111111111
STR Binny,2014,509,8,4,24,0.3333333333333333
STR Binny,2015,520,23,5,30,0.7666666666666667
STR Binny,2015,523,1,1,6,0.16666666666666666
STR Binny,2015,529,16,6,36,0.4444444444444444
STR Binny,2015,536,12,2,12,1.0
STR Binny,2015,540,21,6,36,0.5833333333333334
STR Binny,2015,549,10,2,12,0.8333333333333334
STR Binny,2015,558,3,2,12,0.25
STR Binny,2015,574,0,1,6,0.0
STR Binny,2016,590,1,1,6,0.16666666666666666
STR Binny,2016,606,16,1,6,2.6666666666666665
STR Binny,2016,632,21,3,18,1.1666666666666667
STR Binny,2016,633,22,5,30,0.7333333333333333
STR Binny,2016,636,10,3,18,0.5555555555555556
STR Binny,2017,1,11,4,24,0.4583333333333333
STR Binny,2017,5,17,6,36,0.4722222222222222
STR Binny,2017,8,19,7,42,0.4523809523809524
STR Binny,2017,12,6,2,12,0.5
STR Binny,2017,17,18,4,24,0.75
STR Binny,2017,27,8,3,18,0.4444444444444444
STR Binny,2017,33,1,2,12,0.08333333333333333
SV Samson,2013,398,27,8,48,0.5625
SV Samson,2013,420,65,12,72,0.9027777777777778
SV Samson,2013,427,40,13,78,0.5128205128205128
SV Samson,2013,431,10,3,18,0.5555555555555556
SV Samson,2013,436,47,10,60,0.7833333333333333
SV Samson,2013,442,0,2,12,0.0
SV Samson,2013,447,4,1,6,0.6666666666666666
SV Samson,2013,449,5,4,24,0.20833333333333334
SV Samson,2013,455,10,8,48,0.20833333333333334
SV Samson,2013,456,0,1,6,0.0
SV Samson,2014,461,3,3,18,0.16666666666666666
SV Samson,2014,464,52,13,78,0.6666666666666666
SV Samson,2014,467,16,6,36,0.4444444444444444
SV Samson,2014,471,3,2,12,0.25
SV Samson,2014,476,23,6,36,0.6388888888888888
SV Samson,2014,480,35,8,48,0.7291666666666666
SV Samson,2014,482,38,11,66,0.5757575757575758
SV Samson,2014,487,17,6,36,0.4722222222222222
SV Samson,2014,492,13,2,12,1.0833333333333333
SV Samson,2014,498,43,8,48,0.8958333333333334
SV Samson,2014,501,2,2,12,0.16666666666666666
SV Samson,2014,509,30,11,66,0.45454545454545453
SV Samson,2014,513,75,15,90,0.8333333333333334
SV Samson,2015,520,5,2,12,0.4166666666666667
SV Samson,2015,523,11,4,24,0.4583333333333333
SV Samson,2015,526,18,5,30,0.6
SV Samson,2015,529,28,11,66,0.42424242424242425
SV Samson,2015,536,5,1,6,0.8333333333333334
SV Samson,2015,540,4,2,12,0.3333333333333333
SV Samson,2015,549,77,14,84,0.9166666666666666
SV Samson,2015,558,24,4,24,1.0
SV Samson,2015,563,27,7,42,0.6428571428571429
SV Samson,2015,570,8,3,18,0.4444444444444444
SV Samson,2015,574,5,3,18,0.2777777777777778
SV Samson,2016,578,15,8,48,0.3125
SV Samson,2016,583,34,10,60,0.5666666666666667
SV Samson,2016,587,9,5,30,0.3
SV Samson,2016,593,63,15,90,0.7
SV Samson,2016,599,1,2,12,0.08333333333333333
SV Samson,2016,602,16,5,30,0.5333333333333333
SV Samson,2016,607,20,5,30,0.6666666666666666
SV Samson,2016,609,20,5,30,0.6666666666666666
SV Samson,2016,612,50,14,84,0.5952380952380952
SV Samson,2016,618,35,10,60,0.5833333333333334
SV Samson,2016,623,6,4,24,0.25
SV Samson,2016,625,10,5,30,0.3333333333333333
SV Samson,2016,628,5,2,12,0.4166666666666667
SV Samson,2016,632,17,4,24,0.7083333333333334
SV Samson,2017,5,14,6,36,0.3888888888888889
SV Samson,2017,9,105,18,108,0.9722222222222222
SV Samson,2017,15,19,5,30,0.6333333333333333
SV Samson,2017,18,39,8,48,0.8125
SV Samson,2017,21,44,13,78,0.5641025641025641
SV Samson,2017,24,9,2,12,0.75
SV Samson,2017,31,60,14,84,0.7142857142857143
SV Samson,2017,35,6,3,18,0.3333333333333333
SV Samson,2017,39,24,5,30,0.8
SV Samson,2017,41,63,13,78,0.8076923076923077
SV Samson,2017,44,0,1,6,0.0
SV Samson,2017,49,10,2,12,0.8333333333333334
SV Samson,2017,51,2,1,6,0.3333333333333333
SV Samson,2017,55,0,1,6,0.0
SW Billings,2016,602,59,12,72,0.8194444444444444
SW Billings,2016,609,27,6,36,0.75
SW Billings,2016,612,7,4,24,0.2916666666666667
SW Billings,2016,632,4,3,18,0.2222222222222222
SW Billings,2017,5,25,7,42,0.5952380952380952
SW Billings,2017,9,26,9,54,0.48148148148148145
SW Billings,2017,15,58,12,72,0.8055555555555556
SW Billings,2017,18,21,7,42,0.5
SW Billings,2017,21,13,2,12,1.0833333333333333
SW Billings,2017,35,0,1,6,0.0
SW Tait,2010,198,1,1,6,0.16666666666666666
SW Tait,2010,203,11,4,24,0.4583333333333333
SW Tait,2011,251,0,1,6,0.0
SW Tait,2011,294,10,5,30,0.3333333333333333
SW Tait,2013,407,1,2,12,0.08333333333333333
Sachin Baby,2013,449,4,2,12,0.3333333333333333
Sachin Baby,2016,603,27,7,42,0.6428571428571429
Sachin Baby,2016,606,19,3,18,1.0555555555555556
Sachin Baby,2016,615,35,12,72,0.4861111111111111
Sachin Baby,2016,617,25,5,30,0.8333333333333334
Sachin Baby,2016,633,0,2,12,0.0
Sachin Baby,2016,636,18,5,30,0.6
Sachin Baby,2017,1,1,1,6,0.16666666666666666
Sachin Baby,2017,33,2,2,12,0.16666666666666666
Sachin Baby,2017,55,14,3,18,0.7777777777777778
Salman Butt,2008,78,8,2,12,0.6666666666666666
Salman Butt,2008,92,4,1,6,0.6666666666666666
Salman Butt,2008,95,53,14,84,0.6309523809523809
Salman Butt,2008,99,15,3,18,0.8333333333333334
Salman Butt,2008,103,79,17,102,0.7745098039215687
Salman Butt,2008,105,27,6,36,0.75
Salman Butt,2008,112,25,5,30,0.8333333333333334
Sandeep Sharma,2013,440,0,1,6,0.0
Sandeep Sharma,2014,472,3,2,12,0.25
Sandeep Sharma,2015,542,1,1,6,0.16666666666666666
Sandeep Sharma,2015,544,1,1,6,0.16666666666666666
Sandeep Sharma,2015,557,7,3,18,0.3888888888888889
Sandeep Sharma,2016,583,1,2,12,0.08333333333333333
Sandeep Sharma,2016,604,1,1,6,0.16666666666666666
Sandeep Sharma,2016,608,1,1,6,0.16666666666666666
Sandeep Sharma,2016,626,5,2,12,0.4166666666666667
Sandeep Sharma,2017,15,2,1,6,0.3333333333333333
Sandeep Sharma,2017,19,7,2,12,0.5833333333333334
Shahid Afridi,2008,66,2,3,18,0.1111111111111111
Shahid Afridi,2008,68,10,1,6,1.6666666666666667
Shahid Afridi,2008,77,13,3,18,0.7222222222222222
Shahid Afridi,2008,85,20,2,12,1.6666666666666667
Shahid Afridi,2008,89,1,2,12,0.08333333333333333
Shahid Afridi,2008,98,34,7,42,0.8095238095238095
Shahid Afridi,2008,102,0,1,6,0.0
Shahid Afridi,2008,111,1,2,12,0.08333333333333333
Shahid Afridi,2008,114,1,1,6,0.16666666666666666
Shakib Al Hasan,2011,255,2,3,18,0.1111111111111111
Shakib Al Hasan,2011,303,1,1,6,0.16666666666666666
Shakib Al Hasan,2011,305,28,5,30,0.9333333333333333
Shakib Al Hasan,2012,317,6,2,12,0.5
Shakib Al Hasan,2012,322,18,3,18,1.0
Shakib Al Hasan,2012,325,8,4,24,0.3333333333333333
Shakib Al Hasan,2012,370,16,6,36,0.4444444444444444
Shakib Al Hasan,2012,375,47,10,60,0.7833333333333333
Shakib Al Hasan,2012,378,1,2,12,0.08333333333333333
Shakib Al Hasan,2012,381,12,3,18,0.6666666666666666
Shakib Al Hasan,2014,458,2,1,6,0.3333333333333333
Shakib Al Hasan,2014,463,30,9,54,0.5555555555555556
Shakib Al Hasan,2014,476,32,8,48,0.6666666666666666
Shakib Al Hasan,2014,478,0,1,6,0.0
Shakib Al Hasan,2014,482,24,6,36,0.6666666666666666
Shakib Al Hasan,2014,497,9,3,18,0.5
Shakib Al Hasan,2014,504,46,7,42,1.0952380952380953
Shakib Al Hasan,2014,506,61,12,72,0.8472222222222222
Shakib Al Hasan,2014,511,2,3,18,0.1111111111111111
Shakib Al Hasan,2014,514,20,6,36,0.5555555555555556
Shakib Al Hasan,2014,517,12,2,12,1.0
Shakib Al Hasan,2015,522,1,1,6,0.16666666666666666
Shakib Al Hasan,2015,567,24,4,24,1.0
Shakib Al Hasan,2015,570,16,6,36,0.4444444444444444
Shakib Al Hasan,2016,589,11,5,30,0.36666666666666664
Shakib Al Hasan,2016,596,3,5,30,0.1
Shakib Al Hasan,2016,600,6,2,12,0.5
Shakib Al Hasan,2016,614,69,16,96,0.71875
Shakib Al Hasan,2016,624,20,5,30,0.6666666666666666
Shakib Al Hasan,2016,627,3,3,18,0.16666666666666666
Shakib Al Hasan,2016,631,7,4,24,0.2916666666666667
Shakib Al Hasan,2017,23,1,1,6,0.16666666666666666
Shivam Sharma,2014,488,4,1,6,0.6666666666666666
Shivam Sharma,2014,505,1,1,6,0.16666666666666666
Shoaib Ahmed,2009,136,0,1,6,0.0
Shoaib Ahmed,2009,144,1,1,6,0.16666666666666666
Shoaib Ahmed,2009,158,0,1,6,0.0
Shoaib Akhtar,2008,99,3,4,24,0.125
Shoaib Malik,2008,73,23,6,36,0.6388888888888888
Shoaib Malik,2008,76,6,2,12,0.5
Shoaib Malik,2008,82,25,9,54,0.46296296296296297
Shoaib Malik,2008,87,2,2,12,0.16666666666666666
Shoaib Malik,2008,100,1,1,6,0.16666666666666666
Sohail Tanvir,2008,78,4,1,6,0.6666666666666666
Sohail Tanvir,2008,86,6,3,18,0.3333333333333333
Sohail Tanvir,2008,105,13,4,24,0.5416666666666666
Sohail Tanvir,2008,115,5,2,12,0.4166666666666667
Sohail Tanvir,2008,117,12,3,18,0.6666666666666666
Sunny Gupta,2012,380,0,1,6,0.0
Sunny Singh,2011,239,12,3,18,0.6666666666666666
Sunny Singh,2011,243,20,4,24,0.8333333333333334
Sunny Singh,2011,256,6,2,12,0.5
Sunny Singh,2011,259,2,2,12,0.16666666666666666
Sunny Singh,2011,280,4,3,18,0.2222222222222222
Swapnil Singh,2016,608,0,1,6,0.0
Swapnil Singh,2017,48,2,2,12,0.16666666666666666
Swapnil Singh,2017,54,10,5,30,0.3333333333333333
T Henderson,2009,119,12,5,30,0.4
T Henderson,2009,168,0,1,6,0.0
T Kohli,2008,62,8,3,18,0.4444444444444444
T Kohli,2008,110,3,2,12,0.25
T Kohli,2009,123,1,3,18,0.05555555555555555
T Taibu,2008,88,15,5,30,0.5
T Taibu,2008,92,9,2,12,0.75
T Taibu,2008,95,7,3,18,0.3888888888888889
T Thushara,2009,118,2,1,6,0.3333333333333333
T Thushara,2009,169,1,2,12,0.08333333333333333
T Thushara,2010,198,2,1,6,0.3333333333333333
T Thushara,2010,216,8,3,18,0.4444444444444444
TA Boult,2017,53,5,2,12,0.4166666666666667
TD Paine,2011,254,3,4,24,0.125
TD Paine,2011,268,12,6,36,0.3333333333333333
TG Southee,2014,467,4,2,12,0.3333333333333333
TG Southee,2015,523,7,2,12,0.5833333333333334
TG Southee,2015,549,6,2,12,0.5
TG Southee,2016,585,28,3,18,1.5555555555555556
TG Southee,2016,593,1,1,6,0.16666666666666666
TG Southee,2016,613,3,3,18,0.16666666666666666
TG Southee,2016,619,1,2,12,0.08333333333333333
TG Southee,2017,2,7,1,6,1.1666666666666667
TL Suman,2009,136,24,5,30,0.8
TL Suman,2009,140,42,11,66,0.6363636363636364
TL Suman,2009,144,19,6,36,0.5277777777777778
TL Suman,2009,147,20,4,24,0.8333333333333334
TL Suman,2009,151,27,6,36,0.75
TL Suman,2009,155,29,6,36,0.8055555555555556
TL Suman,2009,158,4,3,18,0.2222222222222222
TL Suman,2009,163,32,7,42,0.7619047619047619
TL Suman,2009,164,0,1,6,0.0
TL Suman,2009,171,12,4,24,0.5
TL Suman,2009,172,24,10,60,0.4
TL Suman,2009,174,11,4,24,0.4583333333333333
TL Suman,2010,175,9,3,18,0.5
TL Suman,2010,179,11,2,12,0.9166666666666666
TL Suman,2010,186,26,9,54,0.48148148148148145
TL Suman,2010,189,29,7,42,0.6904761904761905
TL Suman,2010,195,10,5,30,0.3333333333333333
TL Suman,2010,199,15,5,30,0.5
TL Suman,2010,204,15,4,24,0.625
TL Suman,2010,207,14,7,42,0.3333333333333333
TL Suman,2010,214,81,17,102,0.7941176470588235
TL Suman,2010,216,55,13,78,0.7051282051282052
TL Suman,2010,220,0,1,6,0.0
TL Suman,2010,225,45,11,66,0.6818181818181818
TL Suman,2010,229,6,4,24,0.25
TL Suman,2010,232,4,1,6,0.6666666666666666
TL Suman,2011,277,36,6,36,1.0
TL Suman,2011,287,5,3,18,0.2777777777777778
TL Suman,2011,292,16,4,24,0.6666666666666666
TL Suman,2011,299,5,2,12,0.4166666666666667
TL Suman,2011,303,5,2,12,0.4166666666666667
TL Suman,2011,305,2,3,18,0.1111111111111111
TL Suman,2012,316,5,2,12,0.4166666666666667
TL Suman,2012,319,11,4,24,0.4583333333333333
TL Suman,2013,387,6,4,24,0.25
TL Suman,2013,395,23,4,24,0.9583333333333334
TL Suman,2013,402,12,4,24,0.5
TL Suman,2013,422,0,1,6,0.0
TL Suman,2013,426,11,5,30,0.36666666666666664
TM Dilshan,2008,93,18,7,42,0.42857142857142855
TM Dilshan,2008,95,25,7,42,0.5952380952380952
TM Dilshan,2008,98,16,3,18,0.8888888888888888
TM Dilshan,2008,100,9,2,12,0.75
TM Dilshan,2008,104,5,5,30,0.16666666666666666
TM Dilshan,2008,109,0,1,6,0.0
TM Dilshan,2008,115,33,8,48,0.6875
TM Dilshan,2009,125,50,7,42,1.1904761904761905
TM Dilshan,2009,129,69,17,102,0.6764705882352942
TM Dilshan,2009,133,7,3,18,0.3888888888888889
TM Dilshan,2009,136,60,13,78,0.7692307692307693
TM Dilshan,2009,141,13,4,24,0.5416666666666666
TM Dilshan,2009,146,48,11,66,0.7272727272727273
TM Dilshan,2009,150,19,9,54,0.35185185185185186
TM Dilshan,2009,154,2,1,6,0.3333333333333333
TM Dilshan,2009,158,39,6,36,1.0833333333333333
TM Dilshan,2009,161,16,7,42,0.38095238095238093
TM Dilshan,2009,165,35,15,90,0.3888888888888889
TM Dilshan,2009,170,26,4,24,1.0833333333333333
TM Dilshan,2009,172,67,18,108,0.6203703703703703
TM Dilshan,2010,177,0,1,6,0.0
TM Dilshan,2010,180,0,1,6,0.0
TM Dilshan,2010,183,19,4,24,0.7916666666666666
TM Dilshan,2010,185,17,9,54,0.3148148148148148
TM Dilshan,2010,224,1,2,12,0.08333333333333333
TM Dilshan,2010,229,11,3,18,0.6111111111111112
TM Dilshan,2011,237,2,2,12,0.16666666666666666
TM Dilshan,2011,242,66,19,114,0.5789473684210527
TM Dilshan,2011,245,7,2,12,0.5833333333333334
TM Dilshan,2011,248,0,1,6,0.0
TM Dilshan,2011,258,39,12,72,0.5416666666666666
TM Dilshan,2011,263,0,1,6,0.0
TM Dilshan,2011,268,15,5,30,0.5
TM Dilshan,2011,280,16,4,24,0.6666666666666666
TM Dilshan,2011,283,54,11,66,0.8181818181818182
TM Dilshan,2011,288,39,7,42,0.9285714285714286
TM Dilshan,2012,329,4,3,18,0.2222222222222222
TM Dilshan,2012,338,91,19,114,0.7982456140350878
TM Dilshan,2012,344,1,1,6,0.16666666666666666
TM Dilshan,2012,356,75,15,90,0.8333333333333334
TM Dilshan,2012,360,20,9,54,0.37037037037037035
TM Dilshan,2012,362,59,16,96,0.6145833333333334
TM Dilshan,2012,367,56,17,102,0.5490196078431373
TM Dilshan,2012,372,10,2,12,0.8333333333333334
TM Dilshan,2012,376,5,4,24,0.20833333333333334
TM Dilshan,2013,383,0,3,18,0.0
TM Dilshan,2013,388,11,3,18,0.6111111111111112
TM Dilshan,2013,407,25,7,42,0.5952380952380952
TM Dilshan,2013,411,37,12,72,0.5138888888888888
TM Dilshan,2013,417,14,6,36,0.3888888888888889
TM Head,2016,590,42,9,54,0.7777777777777778
TM Head,2016,611,7,5,30,0.23333333333333334
TM Head,2016,615,12,3,18,0.6666666666666666
TM Head,2017,1,30,8,48,0.625
TM Head,2017,20,30,7,42,0.7142857142857143
TM Head,2017,30,0,1,6,0.0
TM Head,2017,33,2,2,12,0.16666666666666666
TM Head,2017,37,12,7,42,0.2857142857142857
TM Head,2017,45,77,16,96,0.8020833333333334
TM Head,2017,55,2,1,6,0.3333333333333333
TM Srivastava,2008,73,7,3,18,0.3888888888888889
TM Srivastava,2008,112,1,1,6,0.16666666666666666
TM Srivastava,2009,139,0,1,6,0.0
TR Birt,2011,266,8,4,24,0.3333333333333333
TR Birt,2011,269,22,5,30,0.7333333333333333
TR Birt,2011,274,27,4,24,1.125
TR Birt,2011,279,5,4,24,0.20833333333333334
TR Birt,2011,293,17,3,18,0.9444444444444444
TS Mills,2017,1,7,1,6,1.1666666666666667
TS Mills,2017,5,0,1,6,0.0
TS Mills,2017,27,2,3,18,0.1111111111111111
U Kaul,2008,91,0,1,6,0.0
UA Birla,2013,437,9,5,30,0.3
UBT Chand,2011,238,0,1,6,0.0
UBT Chand,2011,241,3,4,24,0.125
UBT Chand,2012,372,19,5,30,0.6333333333333333
UBT Chand,2012,374,18,7,42,0.42857142857142855
UBT Chand,2013,382,0,1,6,0.0
UBT Chand,2013,385,25,6,36,0.6944444444444444
UBT Chand,2013,390,0,1,6,0.0
UBT Chand,2013,412,7,2,12,0.5833333333333334
UBT Chand,2013,419,18,7,42,0.42857142857142855
UBT Chand,2013,424,38,13,78,0.48717948717948717
UBT Chand,2013,428,22,8,48,0.4583333333333333
UBT Chand,2013,438,42,14,84,0.5
UBT Chand,2013,446,17,4,24,0.7083333333333334
UBT Chand,2014,501,3,3,18,0.16666666666666666
UBT Chand,2015,526,13,5,30,0.43333333333333335
UBT Chand,2015,534,65,12,72,0.9027777777777778
UBT Chand,2015,539,18,4,24,0.75
UBT Chand,2015,541,5,2,12,0.4166666666666667
UBT Chand,2015,549,13,7,42,0.30952380952380953
UBT Chand,2016,619,1,2,12,0.08333333333333333
UT Khawaja,2016,609,30,9,54,0.5555555555555556
UT Khawaja,2016,611,16,2,12,1.3333333333333333
UT Khawaja,2016,616,11,2,12,0.9166666666666666
UT Khawaja,2016,621,22,5,30,0.7333333333333333
UT Khawaja,2016,625,22,4,24,0.9166666666666666
UT Khawaja,2016,629,33,12,72,0.4583333333333333
UT Yadav,2010,189,3,2,12,0.25
UT Yadav,2011,238,1,2,12,0.08333333333333333
UT Yadav,2011,266,1,1,6,0.16666666666666666
UT Yadav,2012,372,0,1,6,0.0
UT Yadav,2012,378,1,1,6,0.16666666666666666
UT Yadav,2012,380,1,2,12,0.08333333333333333
UT Yadav,2013,390,5,1,6,0.8333333333333334
UT Yadav,2013,394,7,2,12,0.5833333333333334
UT Yadav,2013,404,1,2,12,0.08333333333333333
UT Yadav,2013,428,2,1,6,0.3333333333333333
UT Yadav,2013,438,4,1,6,0.6666666666666666
UT Yadav,2013,446,12,4,24,0.5
UT Yadav,2013,451,8,3,18,0.4444444444444444
UT Yadav,2014,472,2,3,18,0.1111111111111111
