player,season,match_id,no. of overs
MC Henriques,2015,551,2
MC Henriques,2015,555,13
MC Henriques,2015,558,6
MC Henriques,2015,561,15
MC Henriques,2015,564,8
MC Henriques,2015,568,8
MC Henriques,2015,572,7
MC Henriques,2016,580,8
MC Henriques,2016,584,3
MC Henriques,2016,588,10
MC Henriques,2016,594,2
MC Henriques,2016,598,2
MC Henriques,2016,603,5
MC Henriques,2016,610,6
MC Henriques,2016,613,1
MC Henriques,2016,616,3
MC Henriques,2016,618,1
MC Henriques,2016,628,5
MC Henriques,2016,631,3
MC Henriques,2016,634,8
MC Henriques,2016,635,3
MC Henriques,2016,636,4
MC Henriques,2017,1,13
MC Henriques,2017,6,12
MC Henriques,2017,14,4
MC Henriques,2017,19,5
MC Henriques,2017,21,2
MC Henriques,2017,25,8
MC Henriques,2017,32,2
MC Henriques,2017,39,8
MC Henriques,2017,43,2
MC Henriques,2017,47,11
MC Henriques,2017,52,1
MC Juneja,2013,382,4
MC Juneja,2013,385,7
MC Juneja,2013,390,16
MC Juneja,2013,394,8
MC Juneja,2013,401,7
MC Juneja,2013,404,1
MC Juneja,2013,443,7
MD Mishra,2010,189,1
MD Mishra,2010,199,4
MD Mishra,2010,204,7
MD Mishra,2010,207,3
MD Mishra,2010,214,3
MD Mishra,2010,216,5
MD Mishra,2010,220,10
MD Mishra,2010,225,6
MD Mishra,2010,229,7
MD Mishra,2010,232,3
MD Mishra,2010,233,1
MD Mishra,2011,244,8
MD Mishra,2011,250,5
MD Mishra,2011,254,5
MD Mishra,2011,262,3
MD Mishra,2011,264,4
MD Mishra,2012,362,1
MDKJ Perera,2013,385,3
MDKJ Perera,2013,393,1
MEK Hussey,2008,61,18
MEK Hussey,2008,67,2
MEK Hussey,2008,74,14
MEK Hussey,2010,211,6
MEK Hussey,2010,216,4
MEK Hussey,2010,224,6
MEK Hussey,2011,248,20
MEK Hussey,2011,252,3
MEK Hussey,2011,257,12
MEK Hussey,2011,262,17
MEK Hussey,2011,264,5
MEK Hussey,2011,272,13
MEK Hussey,2011,276,19
MEK Hussey,2011,281,10
MEK Hussey,2011,285,10
MEK Hussey,2011,289,1
MEK Hussey,2011,297,14
MEK Hussey,2011,302,3
MEK Hussey,2011,304,1
MEK Hussey,2011,307,15
MEK Hussey,2012,347,5
MEK Hussey,2012,361,10
MEK Hussey,2012,364,11
MEK Hussey,2012,368,10
MEK Hussey,2012,371,4
MEK Hussey,2012,379,13
MEK Hussey,2012,380,8
MEK Hussey,2012,381,17
MEK Hussey,2013,386,7
MEK Hussey,2013,391,18
MEK Hussey,2013,396,4
MEK Hussey,2013,404,20
MEK Hussey,2013,406,16
MEK Hussey,2013,410,16
MEK Hussey,2013,414,10
MEK Hussey,2013,418,15
MEK Hussey,2013,422,2
MEK Hussey,2013,425,10
MEK Hussey,2013,430,8
MEK Hussey,2013,435,16
MEK Hussey,2013,442,11
MEK Hussey,2013,446,10
MEK Hussey,2013,452,2
MEK Hussey,2013,454,19
MEK Hussey,2013,457,1
MEK Hussey,2014,458,4
MEK Hussey,2014,462,4
MEK Hussey,2014,470,2
MEK Hussey,2014,473,8
MEK Hussey,2014,501,14
MEK Hussey,2014,505,5
MEK Hussey,2014,508,12
MEK Hussey,2014,513,4
MEK Hussey,2014,515,10
MEK Hussey,2015,569,1
MEK Hussey,2015,573,6
MEK Hussey,2015,575,17
MEK Hussey,2015,576,4
MF Maharoof,2008,73,4
MF Maharoof,2008,93,5
MF Maharoof,2008,95,5
MF Maharoof,2008,98,3
MF Maharoof,2008,100,1
MF Maharoof,2008,104,3
MF Maharoof,2008,109,4
MF Maharoof,2008,115,3
MF Maharoof,2009,161,2
MF Maharoof,2009,167,3
MF Maharoof,2010,177,1
MF Maharoof,2010,183,6
MF Maharoof,2010,213,2
MF Maharoof,2010,218,1
MG Johnson,2013,403,4
MG Johnson,2013,417,2
MG Johnson,2013,434,2
MG Johnson,2013,447,2
MG Johnson,2013,454,3
MG Johnson,2013,457,2
MG Johnson,2014,466,2
MG Johnson,2014,472,1
MG Johnson,2014,479,1
MG Johnson,2014,486,3
MG Johnson,2014,488,4
MG Johnson,2014,491,3
MG Johnson,2014,514,3
MG Johnson,2014,516,1
MG Johnson,2015,520,2
MG Johnson,2015,524,3
MG Johnson,2015,532,1
MG Johnson,2015,536,2
MG Johnson,2015,542,2
MG Johnson,2015,544,2
MG Johnson,2015,552,1
MG Johnson,2015,557,2
MG Johnson,2016,583,4
MG Johnson,2016,597,1
MG Johnson,2017,24,1
MG Johnson,2017,59,6
MJ Clarke,2012,348,11
MJ Clarke,2012,351,6
MJ Clarke,2012,353,2
MJ Clarke,2012,358,7
MJ Clarke,2012,362,3
MJ Clarke,2012,375,6
MJ Guptill,2016,588,1
MJ Guptill,2016,623,15
MJ Guptill,2016,630,4
MJ Guptill,2017,32,3
MJ Guptill,2017,35,8
MJ Guptill,2017,42,4
MJ Guptill,2017,46,1
MJ Guptill,2017,48,5
MJ Guptill,2017,50,6
MJ Guptill,2017,54,1
MJ Lumb,2010,184,7
MJ Lumb,2010,187,1
MJ Lumb,2010,193,7
MJ Lumb,2010,195,10
MJ Lumb,2010,198,4
MJ Lumb,2010,203,1
MJ Lumb,2010,206,8
MJ Lumb,2010,210,3
MJ Lumb,2010,212,10
MJ Lumb,2010,219,2
MJ Lumb,2010,223,3
MJ Lumb,2011,292,1
MJ McClenaghan,2015,539,1
MJ McClenaghan,2015,541,1
MJ McClenaghan,2015,562,1
MJ McClenaghan,2016,577,1
MJ McClenaghan,2016,581,2
MJ McClenaghan,2016,613,3
MJ McClenaghan,2016,619,2
MJ McClenaghan,2017,12,1
MJ McClenaghan,2017,24,1
MJ McClenaghan,2017,34,1
MJ McClenaghan,2017,47,1
MJ McClenaghan,2017,56,6
MK Pandey,2008,75,2
MK Pandey,2008,113,3
MK Pandey,2009,134,2
MK Pandey,2009,171,19
MK Pandey,2009,173,11
MK Pandey,2009,174,5
MK Pandey,2010,178,2
MK Pandey,2010,181,9
MK Pandey,2010,184,8
MK Pandey,2010,188,8
MK Pandey,2010,192,9
MK Pandey,2010,197,11
MK Pandey,2010,202,3
MK Pandey,2010,205,7
MK Pandey,2010,214,3
MK Pandey,2010,220,1
MK Pandey,2010,223,4
MK Pandey,2010,226,5
MK Pandey,2010,231,3
MK Pandey,2011,262,3
MK Pandey,2011,264,4
MK Pandey,2011,268,8
MK Pandey,2011,271,11
MK Pandey,2011,277,18
MK Pandey,2011,284,11
MK Pandey,2011,286,11
MK Pandey,2011,295,6
MK Pandey,2011,298,4
MK Pandey,2012,310,1
MK Pandey,2012,315,2
MK Pandey,2012,321,2
MK Pandey,2012,332,4
MK Pandey,2012,339,19
MK Pandey,2012,341,5
MK Pandey,2012,348,1
MK Pandey,2012,353,6
MK Pandey,2012,362,1
MK Pandey,2013,384,11
MK Pandey,2013,387,1
MK Pandey,2013,399,3
MK Pandey,2013,402,2
MK Pandey,2013,439,11
MK Pandey,2013,445,15
MK Pandey,2013,451,5
MK Pandey,2014,458,16
MK Pandey,2014,463,11
MK Pandey,2014,468,2
MK Pandey,2014,472,2
MK Pandey,2014,476,5
MK Pandey,2014,478,2
MK Pandey,2014,482,1
MK Pandey,2014,485,6
MK Pandey,2014,491,11
MK Pandey,2014,497,8
MK Pandey,2014,500,12
MK Pandey,2014,504,11
MK Pandey,2014,506,4
MK Pandey,2014,511,4
MK Pandey,2014,514,8
MK Pandey,2014,517,17
MK Pandey,2015,518,9
MK Pandey,2015,522,7
MK Pandey,2015,527,4
MK Pandey,2015,532,3
MK Pandey,2015,535,1
MK Pandey,2015,537,9
MK Pandey,2015,545,8
MK Pandey,2015,547,8
MK Pandey,2015,555,8
MK Pandey,2015,560,5
MK Pandey,2015,567,1
MK Pandey,2015,570,8
MK Pandey,2016,578,5
MK Pandey,2016,581,10
MK Pandey,2016,584,5
MK Pandey,2016,589,6
MK Pandey,2016,606,7
MK Pandey,2016,614,1
MK Pandey,2016,621,5
MK Pandey,2016,624,12
MK Pandey,2016,627,2
MK Pandey,2016,631,10
MK Pandey,2016,634,10
MK Pandey,2017,7,14
MK Pandey,2017,11,7
MK Pandey,2017,14,13
MK Pandey,2017,18,18
MK Pandey,2017,23,8
MK Pandey,2017,27,6
MK Pandey,2017,31,3
MK Pandey,2017,36,8
MK Pandey,2017,40,10
MK Pandey,2017,45,2
MK Pandey,2017,48,8
MK Pandey,2017,53,12
MK Tiwary,2008,73,12
MK Tiwary,2008,76,3
MK Tiwary,2008,87,1
MK Tiwary,2008,95,3
MK Tiwary,2008,98,1
MK Tiwary,2008,109,10
MK Tiwary,2008,115,2
MK Tiwary,2009,125,6
MK Tiwary,2010,175,1
MK Tiwary,2010,178,12
MK Tiwary,2010,182,1
MK Tiwary,2010,187,3
MK Tiwary,2010,196,15
MK Tiwary,2010,200,2
MK Tiwary,2010,204,3
MK Tiwary,2010,208,12
MK Tiwary,2010,213,9
MK Tiwary,2010,217,1
MK Tiwary,2010,222,10
MK Tiwary,2011,235,7
MK Tiwary,2011,240,8
MK Tiwary,2011,251,7
MK Tiwary,2011,255,13
MK Tiwary,2011,266,14
MK Tiwary,2011,270,12
MK Tiwary,2011,275,9
MK Tiwary,2011,278,3
MK Tiwary,2011,281,4
MK Tiwary,2011,291,10
MK Tiwary,2011,298,8
MK Tiwary,2011,303,6
MK Tiwary,2011,305,4
MK Tiwary,2012,309,1
MK Tiwary,2012,314,17
MK Tiwary,2012,317,3
MK Tiwary,2012,322,7
MK Tiwary,2012,325,9
MK Tiwary,2012,337,10
MK Tiwary,2012,344,1
MK Tiwary,2012,347,5
MK Tiwary,2012,353,1
MK Tiwary,2012,357,3
MK Tiwary,2012,363,8
MK Tiwary,2012,368,6
MK Tiwary,2012,370,14
MK Tiwary,2012,375,4
MK Tiwary,2012,381,1
MK Tiwary,2013,382,8
MK Tiwary,2013,389,5
MK Tiwary,2013,392,6
MK Tiwary,2013,400,3
MK Tiwary,2013,406,7
MK Tiwary,2013,413,12
MK Tiwary,2013,437,4
MK Tiwary,2013,441,8
MK Tiwary,2013,445,2
MK Tiwary,2014,459,2
MK Tiwary,2014,463,2
MK Tiwary,2014,465,1
MK Tiwary,2014,469,4
MK Tiwary,2014,498,14
MK Tiwary,2014,502,3
MK Tiwary,2014,508,11
MK Tiwary,2014,512,4
MK Tiwary,2015,535,10
MK Tiwary,2015,545,9
MK Tiwary,2017,4,9
MK Tiwary,2017,13,11
MK Tiwary,2017,17,3
MK Tiwary,2017,25,4
MK Tiwary,2017,28,4
MK Tiwary,2017,29,1
MK Tiwary,2017,33,12
MK Tiwary,2017,38,1
MK Tiwary,2017,40,3
MK Tiwary,2017,43,3
MK Tiwary,2017,51,15
MK Tiwary,2017,56,17
MK Tiwary,2017,59,4
ML Hayden,2008,61,6
ML Hayden,2008,67,16
ML Hayden,2008,71,16
ML Hayden,2008,74,4
ML Hayden,2009,118,11
ML Hayden,2009,122,10
ML Hayden,2009,125,8
ML Hayden,2009,131,12
ML Hayden,2009,137,2
ML Hayden,2009,141,6
ML Hayden,2009,144,7
ML Hayden,2009,149,15
ML Hayden,2009,152,13
ML Hayden,2009,159,13
ML Hayden,2009,162,19
ML Hayden,2009,173,6
ML Hayden,2010,179,4
ML Hayden,2010,182,3
ML Hayden,2010,185,14
ML Hayden,2010,190,9
ML Hayden,2010,192,9
ML Hayden,2010,194,4
ML Hayden,2010,198,4
ML Hayden,2010,202,5
ML Hayden,2010,206,6
ML Hayden,2010,211,13
ML Hayden,2010,216,5
ML Hayden,2010,222,1
ML Hayden,2010,224,2
ML Hayden,2010,228,3
ML Hayden,2010,232,2
ML Hayden,2010,234,9
MM Patel,2008,86,1
MM Patel,2009,119,1
MM Patel,2009,137,1
MM Patel,2009,155,4
MM Patel,2009,165,3
MM Patel,2009,168,3
MM Patel,2010,184,1
MM Patel,2010,187,2
MM Patel,2011,287,1
MM Patel,2012,310,1
MM Patel,2012,327,2
MM Patel,2017,52,1
MM Sharma,2013,430,1
MM Sharma,2013,457,1
MM Sharma,2014,516,3
MM Sharma,2015,519,1
MM Sharma,2015,527,1
MM Sharma,2015,538,2
MM Sharma,2015,573,2
MM Sharma,2015,576,2
MM Sharma,2016,583,3
MM Sharma,2016,589,1
MM Sharma,2016,604,1
MM Sharma,2016,608,1
MM Sharma,2016,626,4
MM Sharma,2017,11,3
MM Sharma,2017,15,6
MM Sharma,2017,19,3
MM Sharma,2017,26,2
MM Sharma,2017,32,2
MM Sharma,2017,42,2
MM Sharma,2017,54,4
MN Samuels,2012,310,2
MN Samuels,2012,315,11
MN Samuels,2012,321,4
MN Samuels,2012,324,5
MN Samuels,2012,329,7
MN Samuels,2012,332,8
MN Samuels,2012,341,5
MN Samuels,2012,348,1
MN Samuels,2013,384,3
MN Samuels,2013,387,3
MN Samuels,2017,44,3
MN Samuels,2017,49,2
MN Samuels,2017,51,6
MN Samuels,2017,55,1
MN van Wyk,2009,134,12
MN van Wyk,2009,138,12
MN van Wyk,2009,142,4
MN van Wyk,2009,146,18
MN van Wyk,2009,154,1
MP Stoinis,2016,579,8
MP Stoinis,2016,604,7
MP Stoinis,2016,608,1
MP Stoinis,2016,612,14
MP Stoinis,2016,615,9
MP Stoinis,2017,11,3
MP Stoinis,2017,22,2
MP Stoinis,2017,26,4
MR Marsh,2010,225,4
MR Marsh,2010,229,7
MR Marsh,2011,264,6
MR Marsh,2011,284,3
MR Marsh,2011,295,9
MR Marsh,2013,384,1
MR Marsh,2013,387,4
MR Marsh,2013,395,8
MR Marsh,2013,399,2
MR Marsh,2013,402,5
MR Marsh,2013,411,11
MR Marsh,2013,431,6
MR Marsh,2013,437,4
MR Marsh,2016,582,3
MS Bisla,2010,177,2
MS Bisla,2010,181,15
MS Bisla,2010,186,2
MS Bisla,2010,190,3
MS Bisla,2010,193,4
MS Bisla,2010,196,8
MS Bisla,2010,201,4
MS Bisla,2010,205,8
MS Bisla,2010,208,5
MS Bisla,2010,212,4
MS Bisla,2011,235,9
MS Bisla,2011,240,8
MS Bisla,2011,246,1
MS Bisla,2011,251,6
MS Bisla,2011,255,4
MS Bisla,2012,317,8
MS Bisla,2012,322,10
MS Bisla,2012,325,11
MS Bisla,2012,330,5
MS Bisla,2012,337,4
MS Bisla,2012,363,2
MS Bisla,2012,381,15
MS Bisla,2013,382,2
MS Bisla,2013,389,3
MS Bisla,2013,392,1
MS Bisla,2013,397,8
MS Bisla,2013,400,1
MS Bisla,2013,415,17
MS Bisla,2013,418,18
MS Bisla,2013,424,2
MS Bisla,2013,427,8
MS Bisla,2013,434,6
MS Bisla,2013,437,6
MS Bisla,2013,441,1
MS Bisla,2013,445,2
MS Bisla,2013,453,5
MS Bisla,2014,476,4
MS Bisla,2015,534,4
MS Bisla,2015,538,4
MS Dhoni,2008,61,2
MS Dhoni,2008,67,5
MS Dhoni,2008,71,9
MS Dhoni,2008,74,8
MS Dhoni,2008,79,10
MS Dhoni,2008,83,3
MS Dhoni,2008,85,9
MS Dhoni,2008,87,12
MS Dhoni,2008,91,13
MS Dhoni,2008,96,12
MS Dhoni,2008,107,2
MS Dhoni,2008,110,3
MS Dhoni,2008,114,8
MS Dhoni,2008,117,8
MS Dhoni,2009,118,10
MS Dhoni,2009,122,6
MS Dhoni,2009,125,3
MS Dhoni,2009,131,7
MS Dhoni,2009,137,7
MS Dhoni,2009,141,4
MS Dhoni,2009,144,14
MS Dhoni,2009,149,7
MS Dhoni,2009,159,8
MS Dhoni,2009,162,10
MS Dhoni,2009,166,11
MS Dhoni,2009,169,1
MS Dhoni,2009,173,11
MS Dhoni,2010,179,10
MS Dhoni,2010,182,11
MS Dhoni,2010,198,8
MS Dhoni,2010,202,6
MS Dhoni,2010,206,1
MS Dhoni,2010,211,5
MS Dhoni,2010,216,4
MS Dhoni,2010,224,1
MS Dhoni,2010,228,11
MS Dhoni,2010,232,10
MS Dhoni,2010,234,7
MS Dhoni,2011,235,8
MS Dhoni,2011,243,6
MS Dhoni,2011,248,6
MS Dhoni,2011,252,4
MS Dhoni,2011,257,2
MS Dhoni,2011,262,7
MS Dhoni,2011,272,8
MS Dhoni,2011,285,6
MS Dhoni,2011,289,10
MS Dhoni,2011,297,3
MS Dhoni,2011,302,14
MS Dhoni,2011,304,6
MS Dhoni,2011,307,5
MS Dhoni,2012,308,2
MS Dhoni,2012,313,3
MS Dhoni,2012,318,8
MS Dhoni,2012,320,8
MS Dhoni,2012,324,10
MS Dhoni,2012,332,4
MS Dhoni,2012,334,4
MS Dhoni,2012,343,2
MS Dhoni,2012,347,10
MS Dhoni,2012,352,10
MS Dhoni,2012,355,5
MS Dhoni,2012,361,5
MS Dhoni,2012,368,7
MS Dhoni,2012,371,6
MS Dhoni,2012,379,7
MS Dhoni,2012,380,4
MS Dhoni,2012,381,3
MS Dhoni,2013,386,10
MS Dhoni,2013,396,9
MS Dhoni,2013,399,5
MS Dhoni,2013,404,8
MS Dhoni,2013,406,3
MS Dhoni,2013,410,7
MS Dhoni,2013,414,10
MS Dhoni,2013,418,5
MS Dhoni,2013,422,5
MS Dhoni,2013,425,2
MS Dhoni,2013,430,5
MS Dhoni,2013,435,1
MS Dhoni,2013,442,1
MS Dhoni,2013,446,11
MS Dhoni,2013,452,4
MS Dhoni,2013,457,13
MS Dhoni,2014,460,4
MS Dhoni,2014,465,5
MS Dhoni,2014,467,4
MS Dhoni,2014,470,3
MS Dhoni,2014,474,6
MS Dhoni,2014,478,7
MS Dhoni,2014,483,2
MS Dhoni,2014,486,7
MS Dhoni,2014,490,5
MS Dhoni,2014,494,6
MS Dhoni,2014,499,3
MS Dhoni,2014,504,4
MS Dhoni,2014,507,12
MS Dhoni,2014,510,9
MS Dhoni,2014,516,8
MS Dhoni,2015,519,8
MS Dhoni,2015,521,7
MS Dhoni,2015,527,2
MS Dhoni,2015,530,3
MS Dhoni,2015,533,11
MS Dhoni,2015,538,7
MS Dhoni,2015,542,8
MS Dhoni,2015,547,3
MS Dhoni,2015,551,6
MS Dhoni,2015,554,5
MS Dhoni,2015,559,11
MS Dhoni,2015,563,3
MS Dhoni,2015,565,10
MS Dhoni,2015,569,4
MS Dhoni,2015,573,1
MS Dhoni,2015,575,10
MS Dhoni,2015,576,5
MS Dhoni,2016,582,4
MS Dhoni,2016,586,2
MS Dhoni,2016,592,14
MS Dhoni,2016,596,3
MS Dhoni,2016,598,2
MS Dhoni,2016,601,7
MS Dhoni,2016,605,8
MS Dhoni,2016,609,6
MS Dhoni,2016,611,2
MS Dhoni,2016,616,7
MS Dhoni,2016,621,7
MS Dhoni,2016,629,8
MS Dhoni,2017,2,5
MS Dhoni,2017,4,4
MS Dhoni,2017,9,6
MS Dhoni,2017,13,3
MS Dhoni,2017,17,8
MS Dhoni,2017,25,10
MS Dhoni,2017,28,5
MS Dhoni,2017,29,5
MS Dhoni,2017,33,6
MS Dhoni,2017,38,10
MS Dhoni,2017,40,3
MS Dhoni,2017,43,6
MS Dhoni,2017,51,2
MS Dhoni,2017,56,8
MS Dhoni,2017,59,5
MS Gony,2008,83,3
MS Gony,2008,85,2
MS Gony,2008,87,2
MS Gony,2008,107,2
MS Gony,2008,110,1
MS Gony,2009,125,1
MS Gony,2009,169,2
MS Gony,2010,190,2
MS Gony,2011,249,1
MS Gony,2011,265,1
MS Gony,2012,313,3
MS Gony,2013,400,5
MS Gony,2013,421,1
MS Gony,2013,425,1
MS Gony,2013,436,2
MS Wade,2011,250,1
MS Wade,2011,263,4
MS Wade,2011,301,6
MV Boucher,2008,60,3
MV Boucher,2008,63,7
MV Boucher,2008,70,5
MV Boucher,2008,74,3
MV Boucher,2008,76,5
MV Boucher,2008,88,12
MV Boucher,2008,90,6
MV Boucher,2008,94,10
MV Boucher,2008,107,5
MV Boucher,2008,111,5
MV Boucher,2009,129,8
MV Boucher,2009,134,5
MV Boucher,2009,139,2
MV Boucher,2009,148,3
MV Boucher,2009,153,10
MV Boucher,2009,156,5
MV Boucher,2009,159,2
MV Boucher,2009,167,4
MV Boucher,2009,174,2
MV Boucher,2010,192,4
MV Boucher,2010,197,2
MV Boucher,2011,278,1
MV Boucher,2011,291,1
Mandeep Singh,2010,196,3
Mandeep Singh,2010,200,2
Mandeep Singh,2011,284,4
Mandeep Singh,2011,287,2
Mandeep Singh,2011,290,4
Mandeep Singh,2011,293,3
Mandeep Singh,2011,300,3
Mandeep Singh,2012,311,8
Mandeep Singh,2012,315,8
Mandeep Singh,2012,321,3
Mandeep Singh,2012,325,12
Mandeep Singh,2012,330,5
Mandeep Singh,2012,333,6
Mandeep Singh,2012,336,8
Mandeep Singh,2012,340,6
Mandeep Singh,2012,343,16
Mandeep Singh,2012,350,9
Mandeep Singh,2012,354,2
Mandeep Singh,2012,359,16
Mandeep Singh,2012,366,8
Mandeep Singh,2012,369,5
Mandeep Singh,2012,371,7
Mandeep Singh,2012,374,1
Mandeep Singh,2013,387,9
Mandeep Singh,2013,391,3
Mandeep Singh,2013,398,2
Mandeep Singh,2013,400,9
Mandeep Singh,2013,405,3
Mandeep Singh,2013,409,19
Mandeep Singh,2013,415,6
Mandeep Singh,2013,421,2
Mandeep Singh,2013,425,6
Mandeep Singh,2013,436,1
Mandeep Singh,2013,440,1
Mandeep Singh,2013,443,5
Mandeep Singh,2013,448,5
Mandeep Singh,2013,450,2
Mandeep Singh,2014,486,3
Mandeep Singh,2014,488,6
Mandeep Singh,2014,491,1
Mandeep Singh,2015,522,1
Mandeep Singh,2015,525,1
Mandeep Singh,2015,546,9
Mandeep Singh,2015,550,6
Mandeep Singh,2015,566,5
Mandeep Singh,2015,568,3
Mandeep Singh,2015,574,13
Mandeep Singh,2015,575,3
Mandeep Singh,2017,1,5
Mandeep Singh,2017,5,3
Mandeep Singh,2017,8,9
Mandeep Singh,2017,12,1
Mandeep Singh,2017,17,2
Mandeep Singh,2017,27,2
Mandeep Singh,2017,30,8
Mandeep Singh,2017,37,4
Mandeep Singh,2017,42,11
Mandeep Singh,2017,45,15
Mashrafe Mortaza,2009,163,1
Misbah-ul-Haq,2008,80,9
Misbah-ul-Haq,2008,84,4
Misbah-ul-Haq,2008,90,1
Misbah-ul-Haq,2008,94,3
Misbah-ul-Haq,2008,101,1
Misbah-ul-Haq,2008,104,9
Misbah-ul-Haq,2008,107,2
Misbah-ul-Haq,2008,111,3
Mohammad Ashraful,2009,170,3
Mohammad Asif,2008,82,1
Mohammad Asif,2008,115,4
Mohammad Hafeez,2008,60,2
Mohammad Hafeez,2008,64,4
Mohammad Hafeez,2008,71,8
Mohammad Hafeez,2008,75,2
Mohammad Hafeez,2008,81,4
Mohammad Hafeez,2008,99,3
Mohammad Hafeez,2008,103,3
Mohammad Hafeez,2008,105,2
Mohammad Nabi,2017,19,1
Mohammed Shami,2013,389,4
Mohammed Shami,2014,465,2
Mohammed Shami,2014,495,1
Mohammed Shami,2014,502,1
Mohammed Shami,2014,512,1
Mohammed Shami,2016,602,1
Mohammed Shami,2016,609,1
Mohammed Shami,2017,18,1
Mohammed Shami,2017,35,2
Mohammed Shami,2017,44,2
Mohammed Shami,2017,49,1
Mohammed Shami,2017,51,1
Mohammed Shami,2017,55,4
N Rana,2016,617,4
N Rana,2016,619,9
N Rana,2016,630,12
N Rana,2017,2,10
N Rana,2017,7,11
N Rana,2017,10,12
N Rana,2017,12,6
N Rana,2017,16,10
N Rana,2017,22,11
N Rana,2017,24,4
N Rana,2017,28,4
N Rana,2017,34,6
N Rana,2017,37,10
N Rana,2017,47,4
N Rana,2017,50,5
N Saini,2012,333,3
N Saini,2012,336,7
N Saini,2012,340,6
N Saini,2012,343,2
N Saini,2012,350,13
N Saini,2012,354,5
N Saini,2012,359,2
N Saini,2012,366,3
N Saini,2012,369,4
N Saini,2012,371,3
ND Doshi,2011,294,4
NJ Maddinson,2014,459,2
NJ Maddinson,2014,462,3
NJ Maddinson,2015,554,2
NJ Rimmington,2011,239,1
NL McCullum,2011,262,8
NL McCullum,2011,271,2
NLTC Perera,2011,261,2
NLTC Perera,2011,265,7
NLTC Perera,2012,336,2
NLTC Perera,2012,351,2
NLTC Perera,2013,384,5
NLTC Perera,2013,388,4
NLTC Perera,2013,394,3
NLTC Perera,2013,397,8
NLTC Perera,2013,402,2
NLTC Perera,2013,405,4
NLTC Perera,2013,416,1
NLTC Perera,2013,432,8
NLTC Perera,2013,435,5
NLTC Perera,2013,440,5
NLTC Perera,2013,444,2
NLTC Perera,2013,449,4
NLTC Perera,2013,453,3
NLTC Perera,2013,455,3
NLTC Perera,2015,532,3
NLTC Perera,2015,548,2
NLTC Perera,2016,586,3
NLTC Perera,2016,592,5
NLTC Perera,2016,596,3
NLTC Perera,2016,601,1
NLTC Perera,2016,605,3
NLTC Perera,2016,609,2
NLTC Perera,2016,611,3
NLTC Perera,2016,616,5
NLTC Perera,2016,621,4
NLTC Perera,2016,629,6
NM Coulter-Nile,2013,450,3
NM Coulter-Nile,2015,519,3
NM Coulter-Nile,2015,535,2
NM Coulter-Nile,2015,543,2
NM Coulter-Nile,2015,553,1
NM Coulter-Nile,2015,556,1
NM Coulter-Nile,2016,578,5
NM Coulter-Nile,2016,625,2
NM Coulter-Nile,2017,27,2
NM Coulter-Nile,2017,40,3
NM Coulter-Nile,2017,58,1
NS Naik,2016,594,10
NS Naik,2016,597,1
NV Ojha,2009,140,1
NV Ojha,2009,145,17
NV Ojha,2009,148,14
NV Ojha,2009,152,1
NV Ojha,2009,155,5
NV Ojha,2009,160,2
NV Ojha,2009,165,5
NV Ojha,2009,168,3
NV Ojha,2010,176,5
NV Ojha,2010,180,3
NV Ojha,2010,184,6
NV Ojha,2010,187,7
NV Ojha,2010,193,3
NV Ojha,2010,195,5
NV Ojha,2010,198,18
NV Ojha,2010,203,4
NV Ojha,2010,206,19
NV Ojha,2010,210,2
NV Ojha,2010,212,14
NV Ojha,2010,219,2
NV Ojha,2010,223,4
NV Ojha,2010,227,8
NV Ojha,2011,238,10
NV Ojha,2011,241,1
NV Ojha,2011,250,4
NV Ojha,2011,253,2
NV Ojha,2011,259,3
NV Ojha,2011,263,4
NV Ojha,2011,266,1
NV Ojha,2011,269,1
NV Ojha,2011,274,5
NV Ojha,2011,279,4
NV Ojha,2011,282,2
NV Ojha,2011,289,3
NV Ojha,2011,293,7
NV Ojha,2011,301,6
NV Ojha,2012,312,8
NV Ojha,2012,318,3
NV Ojha,2012,323,1
NV Ojha,2012,327,5
NV Ojha,2012,331,15
NV Ojha,2012,335,2
NV Ojha,2012,342,2
NV Ojha,2012,345,4
NV Ojha,2012,349,2
NV Ojha,2012,357,3
NV Ojha,2012,364,4
NV Ojha,2012,369,9
NV Ojha,2012,372,4
NV Ojha,2012,374,3
NV Ojha,2012,378,9
NV Ojha,2012,380,3
NV Ojha,2013,382,3
NV Ojha,2013,385,1
NV Ojha,2014,477,1
NV Ojha,2014,481,3
NV Ojha,2014,487,7
NV Ojha,2014,489,2
NV Ojha,2014,493,1
NV Ojha,2014,496,12
NV Ojha,2014,500,8
NV Ojha,2014,503,7
NV Ojha,2014,507,7
NV Ojha,2014,511,6
NV Ojha,2015,521,6
NV Ojha,2015,529,9
NV Ojha,2015,531,4
NV Ojha,2015,537,3
NV Ojha,2015,541,3
NV Ojha,2015,544,8
NV Ojha,2015,551,4
NV Ojha,2015,555,1
NV Ojha,2015,558,3
NV Ojha,2015,564,2
NV Ojha,2015,572,1
NV Ojha,2016,580,2
NV Ojha,2016,584,8
NV Ojha,2016,594,1
NV Ojha,2016,598,9
NV Ojha,2016,603,2
NV Ojha,2016,610,2
NV Ojha,2016,616,3
NV Ojha,2016,618,3
NV Ojha,2016,628,5
NV Ojha,2016,631,10
NV Ojha,2016,634,3
NV Ojha,2016,635,4
NV Ojha,2016,636,1
NV Ojha,2017,10,5
