match_id,bowler,over,total_runs
11336,K Ahmed,5,6
11336,K Ahmed,9,4
11336,K Ahmed,15,12
11336,K Ahmed,17,11
11336,O Thomas,2,12
11336,O Thomas,6,10
11336,O Thomas,13,4
11336,O Thomas,18,7
11336,R Parag,7,6
11336,R Parag,9,12
11336,R Parag,14,6
11336,Rashid Khan,4,16
11336,Rashid Khan,7,7
11336,Rashid Khan,10,1
11336,Rashid Khan,14,6
11336,S Gopal,4,5
11336,S Gopal,8,10
11336,S Gopal,10,7
11336,S Gopal,15,8
11336,S Kaul,6,20
11336,S Kaul,11,12
11336,S Kaul,13,14
11336,S Kaul,19,6
11336,STR Binny,12,11
11336,Shakib Al Hasan,2,5
11336,Shakib Al Hasan,8,7
11336,Shakib Al Hasan,12,11
11336,Shakib Al Hasan,20,4
11336,VR Aaron,1,9
11336,VR Aaron,3,8
11336,VR Aaron,16,5
11336,VR Aaron,20,23
11337,A Mishra,7,3
11337,A Mishra,9,11
11337,A Mishra,13,4
11337,A Mishra,15,12
11337,AR Patel,2,10
11337,AR Patel,8,4
11337,AR Patel,10,8
11337,AR Patel,14,4
11337,I Sharma,1,10
11337,I Sharma,5,11
11337,I Sharma,17,17
11337,I Sharma,19,4
11337,K Rabada,4,11
11337,K Rabada,6,9
11337,K Rabada,18,6
11337,K Rabada,20,10
11337,MP Stoinis,8,5
11337,MP Stoinis,11,9
11337,MP Stoinis,18,10
11337,N Saini,5,11
11337,N Saini,9,7
11337,N Saini,17,10
11337,N Saini,20,24
11337,S Dube,12,5
11337,S Lamichhane,3,15
11337,S Lamichhane,11,11
11337,S Lamichhane,16,10
11337,S Rutherford,12,6
11337,UT Yadav,1,5
11337,UT Yadav,4,12
11337,UT Yadav,6,7
11337,UT Yadav,19,16
11337,Washington Sundar,2,11
11337,Washington Sundar,10,7
11337,Washington Sundar,14,9
11337,Washington Sundar,16,4
11337,YS Chahal,3,15
11337,YS Chahal,7,10
11337,YS Chahal,13,3
11337,YS Chahal,15,13
11338,AD Russell,7,5
11338,AD Russell,9,8
11338,AD Russell,15,7
11338,AD Russell,19,5
11338,BB Sran,1,14
11338,BB Sran,9,13
11338,H Gurney,4,1
11338,H Gurney,6,12
11338,H Gurney,13,13
11338,H Gurney,18,11
11338,HH Pandya,13,7
11338,HH Pandya,16,7
11338,HH Pandya,18,20
11338,JJ Bumrah,5,8
11338,JJ Bumrah,11,9
11338,JJ Bumrah,17,13
11338,JJ Bumrah,19,20
11338,KH Pandya,2,2
11338,KH Pandya,4,12
11338,KH Pandya,8,13
11338,PP Chawla,10,19
11338,PP Chawla,12,16
11338,PP Chawla,16,24
11338,PP Chawla,20,8
11338,RD Chahar,7,13
11338,RD Chahar,10,8
11338,RD Chahar,12,13
11338,RD Chahar,14,21
11338,S Warrier,1,10
11338,S Warrier,3,7
11338,S Warrier,5,8
11338,S Warrier,8,6
11338,SL Malinga,3,3
11338,SL Malinga,6,11
11338,SL Malinga,15,14
11338,SL Malinga,20,20
11338,SP Narine,2,4
11338,SP Narine,11,14
11338,SP Narine,14,12
11338,SP Narine,17,14
11339,A Singh,1,11
11339,A Singh,3,21
11339,A Singh,15,13
11339,A Singh,20,12
11339,Ankit Sharma,7,12
11339,B Kumar,2,4
11339,B Kumar,5,6
11339,B Kumar,16,12
11339,B Kumar,18,13
11339,K Ahmed,1,9
11339,K Ahmed,3,10
11339,K Ahmed,11,15
11339,K Ahmed,19,9
11339,M Ashwin,7,7
11339,M Ashwin,9,6
11339,M Ashwin,11,9
11339,M Ashwin,13,12
11339,M Ur Rahman,2,10
11339,M Ur Rahman,4,23
11339,M Ur Rahman,14,12
11339,M Ur Rahman,18,28
11339,Mohammad Nabi,10,10
11339,Mohammad Nabi,12,5
11339,Mohammad Nabi,14,13
11339,Mohammed Shami,5,13
11339,Mohammed Shami,12,10
11339,Mohammed Shami,17,6
11339,Mohammed Shami,19,8
11339,R Ashwin,6,11
11339,R Ashwin,8,10
11339,R Ashwin,10,6
11339,R Ashwin,16,4
11339,Rashid Khan,6,4
11339,Rashid Khan,9,8
11339,Rashid Khan,13,6
11339,Rashid Khan,15,3
11339,S Sharma,4,14
11339,S Sharma,8,9
11339,S Sharma,17,10
11339,S Sharma,20,2
11340,JD Unadkat,4,9
11340,K Khejroliya,3,18
11340,N Saini,2,12
11340,O Thomas,5,11
11340,R Parag,3,10
11340,S Gopal,2,12
11340,UT Yadav,1,10
11340,VR Aaron,1,23
11340,YS Chahal,4,2
11341,A Mishra,8,5
11341,A Mishra,10,3
11341,A Mishra,12,8
11341,AR Patel,6,10
11341,AR Patel,14,7
11341,AR Patel,16,14
11341,CH Morris,5,11
11341,CH Morris,9,9
11341,CH Morris,17,10
11341,CH Morris,19,19
11341,DJ Bravo,9,8
11341,DJ Bravo,14,3
11341,DJ Bravo,16,7
11341,DL Chahar,1,8
11341,DL Chahar,3,9
11341,DL Chahar,5,15
11341,Harbhajan Singh,2,4
11341,Harbhajan Singh,4,13
11341,Harbhajan Singh,6,10
11341,Harbhajan Singh,13,1
11341,Imran Tahir,7,6
11341,Imran Tahir,11,3
11341,Imran Tahir,15,3
11341,Imran Tahir,17,0
11341,J Suchith,2,1
11341,J Suchith,4,4
11341,J Suchith,7,9
11341,J Suchith,15,14
11341,RA Jadeja,8,2
11341,RA Jadeja,10,5
11341,RA Jadeja,12,2
11341,S Rutherford,11,9
11341,S Rutherford,13,14
11341,TA Boult,1,1
11341,TA Boult,3,1
11341,TA Boult,18,14
11341,TA Boult,20,23
11342,B Kumar,1,10
11342,B Kumar,4,9
11342,B Kumar,16,7
11342,B Kumar,19,4
11342,BB Sran,1,7
11342,BB Sran,3,18
11342,Basil Thampi,8,8
11342,Basil Thampi,10,10
11342,Basil Thampi,14,16
11342,Basil Thampi,17,15
11342,HH Pandya,15,4
11342,HH Pandya,20,16
11342,JJ Bumrah,1,7
11342,JJ Bumrah,4,10
11342,JJ Bumrah,6,2
11342,JJ Bumrah,17,7
11342,JJ Bumrah,19,12
11342,K Ahmed,2,13
11342,K Ahmed,6,8
11342,K Ahmed,12,10
11342,K Ahmed,20,11
11342,KH Pandya,8,5
11342,KH Pandya,10,6
11342,KH Pandya,12,7
11342,KH Pandya,14,5
11342,Mohammad Nabi,3,4
11342,Mohammad Nabi,7,9
11342,Mohammad Nabi,9,9
11342,Mohammad Nabi,13,2
11342,RD Chahar,7,6
11342,RD Chahar,9,5
11342,RD Chahar,11,6
11342,RD Chahar,13,4
11342,Rashid Khan,1,9
11342,Rashid Khan,5,1
11342,Rashid Khan,11,7
11342,Rashid Khan,15,4
11342,Rashid Khan,18,13
11342,SL Malinga,2,6
11342,SL Malinga,5,17
11342,SL Malinga,16,10
11342,SL Malinga,18,12
11343,A Singh,2,10
11343,A Singh,4,16
11343,AD Russell,7,14
11343,AD Russell,16,7
11343,AD Russell,19,11
11343,AJ Tye,6,15
11343,AJ Tye,14,19
11343,AJ Tye,17,9
11343,H Gurney,2,3
11343,H Gurney,6,13
11343,H Gurney,18,5
11343,H Gurney,20,22
11343,M Ashwin,7,7
11343,M Ashwin,9,17
11343,Mohammed Shami,1,3
11343,Mohammed Shami,3,7
11343,Mohammed Shami,15,7
11343,N Rana,11,8
11343,PP Chawla,8,14
11343,PP Chawla,10,11
11343,PP Chawla,12,8
11343,PP Chawla,15,10
11343,R Ashwin,5,12
11343,R Ashwin,8,4
11343,R Ashwin,11,4
11343,R Ashwin,13,19
11343,S Curran,10,8
11343,S Curran,12,9
11343,S Curran,16,6
11343,S Curran,18,20
11343,S Warrier,1,10
11343,S Warrier,3,6
11343,S Warrier,5,6
11343,S Warrier,13,9
11343,SP Narine,4,3
11343,SP Narine,9,5
11343,SP Narine,14,6
11343,SP Narine,17,15
11344,A Mishra,8,9
11344,A Mishra,10,4
11344,A Mishra,12,1
11344,A Mishra,14,3
11344,AR Patel,5,2
11344,AR Patel,7,5
11344,AR Patel,13,6
11344,AR Patel,15,3
11344,I Sharma,2,7
11344,I Sharma,4,9
11344,I Sharma,6,4
11344,I Sharma,17,23
11344,I Sodhi,4,0
11344,I Sodhi,6,17
11344,I Sodhi,14,3
11344,I Sodhi,17,6
11344,K Gowtham,1,6
11344,K Gowtham,9,1
11344,K Gowtham,11,5
11344,K Gowtham,13,4
11344,K Paul,9,7
11344,K Paul,11,2
11344,K Paul,16,6
11344,K Paul,19,1
11344,O Thomas,3,13
11344,R Parag,7,14
11344,S Gopal,5,1
11344,S Gopal,8,3
11344,S Gopal,12,2
11344,S Gopal,16,15
11344,S Rutherford,19,2
11344,STR Binny,10,6
11344,TA Boult,1,4
11344,TA Boult,3,5
11344,TA Boult,18,5
11344,TA Boult,20,16
11344,VR Aaron,2,13
11344,VR Aaron,15,17
11345,B Kumar,1,7
11345,B Kumar,3,1
11345,B Kumar,13,13
11345,B Kumar,17,6
11345,Basil Thampi,8,5
11345,Basil Thampi,10,5
11345,Basil Thampi,12,10
11345,Basil Thampi,15,9
11345,C de Grandhomme,13,12
11345,K Ahmed,2,13
11345,K Ahmed,4,17
11345,K Ahmed,6,4
11345,K Ahmed,19,7
11345,K Khejroliya,7,7
11345,K Khejroliya,9,2
11345,K Khejroliya,15,16
11345,K Khejroliya,18,5
11345,Mohammad Nabi,7,7
11345,Mohammad Nabi,9,11
11345,Mohammad Nabi,20,8
11345,N Saini,2,19
11345,N Saini,5,8
11345,N Saini,17,9
11345,N Saini,19,5
11345,Rashid Khan,5,11
11345,Rashid Khan,11,16
11345,Rashid Khan,14,6
11345,Rashid Khan,18,14
11345,UT Yadav,1,2
11345,UT Yadav,3,8
11345,UT Yadav,11,8
11345,UT Yadav,20,29
11345,V Shankar,16,17
11345,Washington Sundar,8,2
11345,Washington Sundar,10,8
11345,Washington Sundar,14,14
11345,YS Chahal,4,15
11345,YS Chahal,6,1
11345,YS Chahal,12,2
11345,YS Chahal,16,7
11346,AJ Tye,10,12
11346,AJ Tye,12,7
11346,AJ Tye,16,18
11346,DJ Bravo,6,14
11346,DJ Bravo,8,5
11346,DJ Bravo,10,8
11346,DJ Bravo,14,12
11346,DL Chahar,1,6
11346,DL Chahar,3,9
11346,DL Chahar,5,3
11346,DL Chahar,9,10
11346,H Brar,1,7
11346,H Brar,7,7
11346,H Brar,9,10
11346,Harbhajan Singh,2,19
11346,Harbhajan Singh,4,24
11346,Harbhajan Singh,11,7
11346,Harbhajan Singh,13,10
11346,Imran Tahir,7,17
11346,Imran Tahir,12,4
11346,Imran Tahir,16,16
11346,Imran Tahir,18,7
11346,M Ashwin,11,11
11346,M Ashwin,13,4
11346,M Ashwin,15,18
11346,Mohammed Shami,2,7
11346,Mohammed Shami,4,7
11346,Mohammed Shami,20,5
11346,R Ashwin,6,6
11346,R Ashwin,8,8
11346,R Ashwin,14,5
11346,R Ashwin,18,4
11346,RA Jadeja,15,13
11346,RA Jadeja,17,4
11346,S Curran,3,9
11346,S Curran,5,8
11346,S Curran,17,8
11346,S Curran,19,11
11347,AD Russell,4,21
11347,AD Russell,10,7
11347,AD Russell,17,6
11347,H Gurney,2,5
11347,H Gurney,12,3
11347,H Gurney,15,13
11347,HH Pandya,7,2
11347,HH Pandya,9,2
11347,HH Pandya,15,16
11347,JJ Bumrah,5,10
11347,JJ Bumrah,14,10
11347,JJ Bumrah,17,9
11347,JJ Bumrah,20,3
11347,KH Pandya,2,2
11347,KH Pandya,8,4
11347,KH Pandya,10,5
11347,KH Pandya,12,4
11347,MJ McClenaghan,1,3
11347,MJ McClenaghan,3,11
11347,MJ McClenaghan,11,0
11347,MJ McClenaghan,19,10
11347,P Krishna,7,9
11347,P Krishna,9,6
11347,P Krishna,16,7
11347,RD Chahar,6,12
11347,S Warrier,1,9
11347,S Warrier,3,6
11347,S Warrier,5,6
11347,S Warrier,13,5
11347,SL Malinga,4,13
11347,SL Malinga,13,9
11347,SL Malinga,16,7
11347,SL Malinga,18,11
11347,SP Narine,6,1
11347,SP Narine,8,8
11347,SP Narine,11,13
11347,SP Narine,14,12
11412,DJ Bravo,8,6
11412,DJ Bravo,10,10
11412,DJ Bravo,17,9
11412,DL Chahar,1,8
11412,DL Chahar,3,5
11412,DL Chahar,5,11
11412,DL Chahar,19,6
11412,HH Pandya,8,5
11412,HH Pandya,15,8
11412,Harbhajan Singh,2,10
11412,Harbhajan Singh,4,2
11412,Harbhajan Singh,6,11
11412,Harbhajan Singh,12,5
11412,Imran Tahir,9,5
11412,Imran Tahir,11,11
11412,Imran Tahir,14,13
11412,Imran Tahir,16,8
11412,J Yadav,4,7
11412,J Yadav,10,4
11412,J Yadav,14,15
11412,JJ Bumrah,5,10
11412,JJ Bumrah,12,4
11412,JJ Bumrah,18,8
11412,JJ Bumrah,20,10
11412,KH Pandya,2,5
11412,KH Pandya,6,9
11412,KH Pandya,9,2
11412,KH Pandya,16,5
11412,RA Jadeja,7,4
11412,RA Jadeja,13,8
11412,RA Jadeja,15,7
11412,RA Jadeja,18,1
11412,RD Chahar,3,1
11412,RD Chahar,7,7
11412,RD Chahar,13,3
11412,RD Chahar,17,3
11412,SL Malinga,1,1
11412,SL Malinga,11,13
11412,SL Malinga,19,16
11413,A Mishra,7,4
11413,A Mishra,9,2
11413,A Mishra,11,4
11413,A Mishra,13,6
11413,AR Patel,5,7
11413,AR Patel,10,4
11413,AR Patel,12,7
11413,AR Patel,17,12
11413,B Kumar,1,10
11413,B Kumar,5,18
11413,B Kumar,17,8
11413,B Kumar,19,8
11413,Basil Thampi,7,2
11413,Basil Thampi,10,7
11413,Basil Thampi,14,12
11413,Basil Thampi,18,22
11413,DJ Hooda,8,13
11413,I Sharma,2,8
11413,I Sharma,4,6
11413,I Sharma,6,10
11413,I Sharma,16,12
11413,K Ahmed,3,13
11413,K Ahmed,11,4
11413,K Ahmed,20,8
11413,K Paul,8,11
11413,K Paul,14,5
11413,K Paul,18,10
11413,K Paul,20,13
11413,Mohammad Nabi,2,2
11413,Mohammad Nabi,4,7
11413,Mohammad Nabi,12,10
11413,Mohammad Nabi,16,10
11413,Rashid Khan,6,6
11413,Rashid Khan,9,8
11413,Rashid Khan,13,2
11413,Rashid Khan,15,0
11413,S Rutherford,15,12
11413,TA Boult,1,8
11413,TA Boult,3,15
11413,TA Boult,19,15
11414,A Mishra,7,6
11414,A Mishra,9,8
11414,A Mishra,13,3
11414,A Mishra,15,4
11414,AR Patel,5,11
11414,AR Patel,10,9
11414,AR Patel,14,4
11414,AR Patel,16,8
11414,DJ Bravo,11,6
11414,DJ Bravo,13,2
11414,DJ Bravo,15,9
11414,DJ Bravo,18,4
11414,DL Chahar,1,8
11414,DL Chahar,3,5
11414,DL Chahar,5,4
11414,DL Chahar,19,12
11414,Harbhajan Singh,4,7
11414,Harbhajan Singh,6,5
11414,Harbhajan Singh,8,10
11414,Harbhajan Singh,16,9
11414,I Sharma,2,3
11414,I Sharma,4,3
11414,I Sharma,6,15
11414,I Sharma,19,11
11414,Imran Tahir,10,9
11414,Imran Tahir,12,4
11414,Imran Tahir,14,9
11414,Imran Tahir,17,14
11414,K Paul,8,21
11414,K Paul,12,26
11414,K Paul,18,10
11414,RA Jadeja,7,3
11414,RA Jadeja,9,6
11414,RA Jadeja,20,16
11414,SN Thakur,2,13
11414,TA Boult,1,1
11414,TA Boult,3,9
11414,TA Boult,11,2
11414,TA Boult,17,8
11415,DJ Bravo,8,3
11415,DJ Bravo,10,13
11415,DJ Bravo,20,9
11415,DL Chahar,1,2
11415,DL Chahar,3,21
11415,DL Chahar,6,0
11415,DL Chahar,19,4
11415,HH Pandya,13,4
11415,Harbhajan Singh,4,7
11415,Harbhajan Singh,7,5
11415,Harbhajan Singh,9,6
11415,Harbhajan Singh,11,10
11415,Imran Tahir,12,5
11415,Imran Tahir,15,8
11415,Imran Tahir,17,10
11415,JJ Bumrah,5,5
11415,JJ Bumrah,11,1
11415,JJ Bumrah,17,5
11415,JJ Bumrah,19,13
11415,KH Pandya,2,5
11415,KH Pandya,4,14
11415,KH Pandya,18,20
11415,MJ McClenaghan,1,7
11415,MJ McClenaghan,7,5
11415,MJ McClenaghan,9,11
11415,MJ McClenaghan,15,3
11415,RA Jadeja,14,4
11415,RA Jadeja,16,8
11415,RD Chahar,8,3
11415,RD Chahar,10,2
11415,RD Chahar,12,6
11415,RD Chahar,14,3
11415,SL Malinga,3,7
11415,SL Malinga,6,16
11415,SL Malinga,16,20
11415,SL Malinga,20,7
11415,SN Thakur,2,8
11415,SN Thakur,5,8
11415,SN Thakur,13,5
11415,SN Thakur,18,16
